Linux 2.6.32-504.12.2.el6.x86_64 (ATCA57-0-0-1) 	11/12/15 	_x86_64_	(2 CPU)

11/12/15 15:55:03
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    95.60    0.20  364.40    51.20  3680.00    10.23    18.30   50.20   0.50  18.16
sdb               6.00     2.60    0.40    3.40    51.20    48.00    26.11     0.02    5.95   3.42   1.30
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    5.80     0.00    46.40     8.00     0.32   55.97  13.97   8.10
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00   18.60     0.00   148.80     8.00     0.25   13.33   1.17   2.18
drbd0             0.00     0.00    0.00    1.20     0.00     8.00     6.67     0.01    5.33   3.33   0.40
drbd1             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd2             0.00     0.00    0.00   18.60     0.00   148.80     8.00     0.27   14.42   1.19   2.22
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-6              0.00     0.00    0.00    1.00     0.00     8.00     8.00     0.01    6.40   4.00   0.40
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-8              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-9              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-10             0.00     0.00    0.00    2.00     0.00    16.00     8.00     0.16   82.40  29.10   5.82
dm-11             0.00     0.00    0.00   59.00     0.00   472.00     8.00     1.04   17.63   0.17   1.02
dm-12             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd3             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-13             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd4             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-14             0.00     0.00    0.00    5.00     0.00    40.00     8.00     0.02    4.56   1.80   0.90
dm-15             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
