procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 986796 120352 227596 301164    0    0    51  9188 20882 18543 37 30 30  3  0	
 4  0 986796 119600 227904 301212    0    0    51  7224 21007 19097 35 28 33  4  0	
 4  0 986796 116940 228204 301260    0    0    51 10374 21006 18814 34 27 35  4  0	
 3  0 986796 117252 228500 301312    0    0    51  7901 21012 18692 35 29 33  4  0	
 2  1 986796 118740 228820 301356    0    0    51  2772 21630 20033 32 28 37  3  0	
 7  0 986796 118136 229120 301388    0    0    51 10407 21044 19170 36 31 31  3  0	
 3  0 986796 118104 229432 301436    0    0    58 10581 21313 18947 35 28 32  5  0	
 1  0 986796 117516 229736 301460    0    0    51 10412 21377 18877 37 29 31  3  0	
 1  0 986796 117888 230048 301512    0    0    51 10435 20981 18662 36 29 32  3  0	
 3  0 986796 114368 230360 301544    0    0    58  9804 20789 18575 38 28 31  3  0	
 4  1 986796 115608 230668 301596    0    0    51 10581 20815 17706 40 29 28  3  0	
 4  0 986796 125700 221352 301528    0    0    51 10381 20898 18578 37 29 30  3  0	
 2  0 986796 125708 221664 301560    0    0    51 10203 21524 19481 34 27 36  3  0	
 4  0 986796 124708 221972 301612    0    0    51 10318 21379 19314 34 30 32  3  0	
 2  0 986796 125344 222284 301660    0    0    51 10645 21718 19719 34 26 36  3  0	
 7  0 986796 120908 222588 301704    0    0    51  4912 21597 20534 32 29 36  3  0	
 4  0 986796 124732 222896 301740    0    0    51   754 21161 20515 30 29 39  3  0	
 1  0 986796 123972 223200 301780    0    0    51   762 21271 20541 30 28 38  4  0	
 4  1 986796 123864 223516 301864    0    0    62  1300 21403 20430 32 30 34  3  0	
 0  0 986796 121964 223844 301900    0    0    51   867 21324 20641 29 26 40  5  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 986796 123188 224192 301952    0    0    51   939 21512 20102 33 32 32  3  0	
 4  0 986796 122236 224524 301980    0    0    51   919 21672 21025 29 25 41  5  0	
 3  2 986796 123476 224836 302040    0    0    51  9625 20952 18674 36 32 28  3  0	
 2  0 986796 121756 225120 302072    0    0    51 10364 21763 20361 31 27 37  4  0	
 4  0 986796 121476 225412 302116    0    0    51 10023 20979 19266 35 31 30  4  0	
 3  0 986796 121120 225716 302156    0    0    51 10877 21322 20254 31 26 39  4  0	
 2  1 986796 120248 225988 302196    0    0    51 10608 20828 19187 34 30 32  3  0	
 2  0 986796 119236 226288 302240    0    0    51 10575 21231 19802 32 28 37  3  0	
 3  0 986796 126132 226608 293348    0    0   193 10404 20987 19015 36 33 28  3  0	
 0  0 986796 127800 226916 293380    0    0    51 10494 21438 19815 31 28 38  3  0	
17  0 986796 127808 227228 293424    0    0    51 10622 21663 20268 31 28 38  3  0	
 1  0 986796 126892 227520 293464    0    0    51 10562 21400 19512 35 30 32  3  0	
 4  1 986796 127264 227812 293508    0    0    51 10425 21402 20092 30 28 39  4  0	
 2  0 986796 126544 228116 293548    0    0    51  1862 21189 20018 33 31 33  3  0	
 1  0 986796 126940 228428 293592    0    0    51   750 21406 20749 29 25 43  3  0	
 4  0 986796 125932 228740 293640    0    0    51   809 21385 20161 32 32 33  3  0	
 1  0 986796 126428 229056 293676    0    0    51   885 21552 20865 29 26 41  5  0	
 5  1 986796 119820 219348 293572    0    0    66   889 21047 20223 33 31 33  3  0	
 1  0 986796 125456 219676 293608    0    0    51   940 21820 21143 28 27 40  5  0	
 1  1 986796 124652 220000 293640    0    0    51   923 21460 20333 31 31 34  4  0	
 4  0 986796 125784 220312 293664    0    0    51   944 21370 20505 30 28 37  5  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0 986796 125080 220644 293716    0    0    53  3518 21219 19513 34 30 32  4  0	
 2  0 986796 125288 220980 293780    0    0    51 10528 21286 18999 36 28 31  5  0	
 6  1 986796 124116 221284 293832    0    0    51 10468 21138 18946 34 30 31  5  0	
 2  0 986796 123188 221588 293872    0    0    51 10508 21749 20120 31 26 38  4  0	
 4  0 986796 122048 221892 293908    0    0    51 10389 21120 19161 35 31 31  3  0	
 3  0 986796 124080 222180 293960    0    0    51 10208 21198 18157 38 29 31  3  0	
 3  0 986796 123088 222492 293984    0    0    51 10635 21523 18875 36 28 33  3  0	
 3  0 986796 123584 222776 294032    0    0    51 10350 20865 18348 37 29 32  3  0	
 2  0 986796 122592 223080 294068    0    0    51 10274 21207 18770 34 28 34  3  0	
 1  0 986796 122724 223356 294124    0    0    51 10606 20997 18399 37 29 31  3  0	
 3  1 986796 120924 223660 294164    0    0    51 10638 20979 18557 37 27 33  3  0	
 5  0 986796 121964 223960 294200    0    0    51 10348 21097 18629 36 29 33  3  0	
 1  0 986796 121236 224264 294248    0    0    51  7862 21253 19775 31 27 39  3  0	
 3  0 986796 121468 224556 294284    0    0    51   750 21421 20359 31 31 37  2  0	
 1  1 986796 121020 224880 294320    0    0    51  1140 21527 20679 30 27 41  3  0	
 1  0 986796 120748 225176 294364    0    0    51   583 21401 20455 32 30 36  2  0	
 6  1 986796 118864 225468 294396    0    0    51   396 21262 20460 30 28 40  2  0	
 5  0 986796 117460 225764 294444    0    0    51   473 21165 20117 34 31 33  3  0	
 1  1 986796 119896 226060 294480    0    0    51   444 21120 20663 28 26 43  3  0	
 0  1 986796 119764 226372 294528    0    0    51   530 21445 20450 29 28 40  3  0	
 1  0 986796 118880 226704 294560    0    0    51   946 21512 20296 31 30 36  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 986796 116236 227048 294616    0    0    51   944 21418 20416 32 28 36  4  0	
 1  1 986796 118548 227344 294656    0    0    51   922 21425 20237 31 30 35  3  0	
 0  0 986796 118424 227688 294680    0    0    51   868 21408 20796 30 25 41  4  0	
