procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0 1015328 117840 172804 266924    0    0    51   873 22548 21851 37 29 29  4  0	
 4  0 1015328 117112 173212 266980    0    0    51   912 22197 21322 38 33 25  4  0	
 3  0 1015328 116972 173652 267012    0    0    51   874 22787 22048 36 30 29  4  0	
 4  1 1015328 126288 163936 266936    0    0    51   889 22295 21462 37 33 27  3  0	
 1  0 1015328 126768 164348 266988    0    0    53   895 22812 21905 38 30 29  3  0	
 1  0 1015328 125792 164736 267020    0    0    51   896 22456 21568 38 33 27  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  1 1015328 122844 165184 267076    0    0    51   876 22783 21952 37 30 30  3  0	
 2  2 1015328 124264 165596 267108    0    0    62   909 22397 21363 39 34 24  4  0	
 7  0 1015328 125172 166020 267204    0    0    51   837 22962 22228 35 29 32  4  0	
 8  0 1015328 123364 166436 267256    0    0    51  1871 22639 21493 38 31 28  4  0	
 3  0 1015328 123940 166816 267292    0    0    51  8580 22489 20073 44 32 23  2  0	
 1  1 1015328 123040 167156 267344    0    0    51  6866 22477 20112 42 31 25  2  0	
 8  0 1015328 123072 167588 267388    0    0    51  3380 22366 19984 45 35 17  2  0	
 1  0 1015328 122172 167920 267436    0    0    51 10360 22300 18805 45 33 19  3  0	
 1  0 1015328 122080 168284 267480    0    0    51  6478 22581 20258 42 32 23  3  0	
 4  1 1015328 120080 168628 267532    0    0    51 10640 22421 20567 40 30 27  3  0	
 5  0 1015328 121684 168968 267572    0    0    51  9588 21724 19552 45 32 21  2  0	
 4  0 1015328 120956 169316 267620    0    0    51 10600 22466 20547 40 29 28  3  0	
 7  0 1015328 120924 169796 267660    0    0    76  3650 22285 21200 38 34 25  3  0	
 6  1 1015328 119848 170172 267696    0    0    51  2713 22814 21232 38 30 28  3  0	
