==> /var/local/nectar/log/Supervisor.log.flip <==
12/11/2015 15:59:20.395 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=6 cpuload=1 memload=0
12/11/2015 15:59:20.746 | SftpAudit(30535) | SYS | INT | US2 | Libssh2Wrapper::bind OK for source ip: 192.169.57.129
12/11/2015 15:59:22.396 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=7 cpuload=1 memload=0
12/11/2015 15:59:22.398 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=6 cpuload=0 memload=0
12/11/2015 15:59:24.398 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=7 cpuload=0 memload=0
12/11/2015 15:59:27.904 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=10 cpuload=2 memload=0
12/11/2015 15:59:28.652 | MatedPairService(30044) | SYS | INT | DBG | Binlog periodic observation: binlog size=4111/4053, binlog inserts=132/27, binlog updates=65914/64830, binlog deletes=0/98, size of data=410, time to fill binlog= 10h 0mn
12/11/2015 15:59:29.402 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=9 cpuload=2 memload=0
12/11/2015 15:59:30.905 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=4 cpuload=0 memload=0
12/11/2015 15:59:31.404 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=9 cpuload=1 memload=0
12/11/2015 15:59:31.417 | MatedPairSMPSService(30227) | SYS | INT | DBG | MatedPairSMPSServerSocket::NotifyStatus(status=1 init=1)
12/11/2015 15:59:32.026 | MysqlSupervision(1090) | SYS | INT | DBG | Connected to mysql @STATION_A : 15306
12/11/2015 15:59:33.922 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=10 cpuload=1 memload=0
12/11/2015 15:59:35.476 | FwMySQLClientService(30047) | SYS | INT | DBG | FwMySQLClientService::updateUsage (before replication factor) total_data_len = 20310016 total_usage (fixed part)=16717568
12/11/2015 15:59:35.476 | FwMySQLClientService(30047) | SYS | INT | DBG | FwMySQLClientService::updateUsage (before replication factor) dynamic max part=3476000 dynamic min part=3451520
12/11/2015 15:59:35.476 | FwMySQLClientService(30047) | SYS | INT | DBG | FwMySQLClientService::updateUsage (before replication factor) total usage adjusted from 16717568 to 20169088
12/11/2015 15:59:37.138 | MdsObsApiService(26500) | SYS | INT | FIL | RateValueProbe::getValue PassiveDbErrorRate, nb Err = 0, nb Mes = 0, rate = 0
12/11/2015 15:59:37.326 | SftpAudit(30535) | SYS | INT | US2 | Libssh2Wrapper::bind OK for source ip: 192.169.57.129
12/11/2015 15:59:40.929 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=4 cpuload=1 memload=0
12/11/2015 15:59:44.430 | MatedPairSMPSService(30227) | SYS | INT | US1 | SupervisedObject::watchdogStillHere : MatedPairSMPSService still alive.
12/11/2015 15:59:45.433 | MatedPairSMPSService(30227) | SYS | INT | DBG | MatedPairSMPSServerSocket::NotifyStatus(status=1 init=1)
12/11/2015 15:59:45.434 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=1 cpuload=1 memload=0
12/11/2015 15:59:49.405 | MatedPairService(30044) | SYS | INT | DBG | Binlog periodic observation: binlog size=3980/4048, binlog inserts=120/39, binlog updates=63611/64744, binlog deletes=0/86, size of data=405, time to fill binlog= 10h 0mn
12/11/2015 15:59:49.440 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=1 cpuload=2 memload=0
12/11/2015 15:59:50.439 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=7 cpuload=1 memload=0
12/11/2015 15:59:50.940 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=8 cpuload=1 memload=0
12/11/2015 15:59:51.443 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=1 cpuload=1 memload=0
12/11/2015 15:59:51.944 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=10 cpuload=2 memload=0
12/11/2015 15:59:53.446 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=1 cpuload=2 memload=0
12/11/2015 15:59:53.585 | SftpAudit(30535) | SYS | INT | US2 | Libssh2Wrapper::bind OK for source ip: 192.169.57.129
12/11/2015 15:59:53.943 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=12 cpuload=1 memload=0
12/11/2015 15:59:53.947 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=10 cpuload=1 memload=0
12/11/2015 15:59:54.443 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=7 cpuload=0 memload=0
12/11/2015 15:59:55.950 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=10 cpuload=2 memload=0
12/11/2015 15:59:56.767 | SupervisedCluster(30049) | SYS | INT | DBG | SupervisedCluster::LongTicker::expireHandler debut
12/11/2015 15:59:56.947 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=8 cpuload=0 memload=0
12/11/2015 15:59:57.315 | MatedPairSMPSService(30227) | SYS | INT | DBG | MatedPairSMPSServerSocket::NotifyStatus(status=1 init=1)
12/11/2015 15:59:58.317 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=12 cpuload=0 memload=0
12/11/2015 15:59:59.258 | SupervisedCluster(30049) | SYS | INT | DBG | Cluster allocation seen by mgmd: 41044416
12/11/2015 15:59:59.258 | SupervisedCluster(30049) | SYS | INT | DBG | Cluster allocation seen by mysqld: 40620032
12/11/2015 15:59:59.258 | SupervisedCluster(30049) | SYS | INT | DBG | SupervisedCluster::checkUsage() All nodes reported usage data:  data: 0.841725 index: 0.699417 thr1: 0.8 thr2: 0.9 recovery1: 0.8 recovery2: 0.9 maxUsage: 0.841725
12/11/2015 15:59:59.806 | MatedPairService(30044) | SYS | INT | US1 | SupervisedObject::watchdogStillHere : MatedPairService still alive.
12/11/2015 15:59:59.820 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=1 cpuload=1 memload=0
12/11/2015 16:00:00.319 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=10 cpuload=1 memload=0
12/11/2015 16:00:01.824 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=1 cpuload=2 memload=0
12/11/2015 16:00:03.360 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=4 cpuload=0 memload=0
12/11/2015 16:00:05.404 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=4 cpuload=1 memload=0
12/11/2015 16:00:08.807 | MatedPairSMPSService(30227) | SYS | INT | DBG | MatedPairSMPSServerSocket::NotifyStatus(status=1 init=1)
12/11/2015 16:00:09.509 | FwMySQLClientService(30047) | SYS | INT | DBG | Connected to mysql @STATION_A : 15306
12/11/2015 16:00:09.809 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=4 cpuload=0 memload=0
12/11/2015 16:00:09.868 | SftpAudit(30535) | SYS | INT | US2 | Libssh2Wrapper::bind OK for source ip: 192.169.57.129
12/11/2015 16:00:10.039 | MatedPairService(30044) | SYS | INT | DBG | Binlog periodic observation: binlog size=4006/4047, binlog inserts=126/52, binlog updates=63840/64677, binlog deletes=0/73, size of data=434, time to fill binlog= 10h 0mn
12/11/2015 16:00:21.821 | MatedPairSMPSService(30227) | SYS | INT | DBG | MatedPairSMPSServerSocket::NotifyStatus(status=1 init=1)
12/11/2015 16:00:21.822 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=4 cpuload=1 memload=0
12/11/2015 16:00:22.323 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=9 cpuload=0 memload=0
12/11/2015 16:00:24.326 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=9 cpuload=1 memload=0
12/11/2015 16:00:26.162 | SftpAudit(30535) | SYS | INT | US2 | Libssh2Wrapper::bind OK for source ip: 192.169.57.129
12/11/2015 16:00:26.828 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=1 cpuload=1 memload=0
12/11/2015 16:00:28.329 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=3 cpuload=1 memload=0
12/11/2015 16:00:28.831 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=1 cpuload=2 memload=0
12/11/2015 16:00:30.332 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=3 cpuload=0 memload=0
12/11/2015 16:00:30.841 | MatedPairService(30044) | SYS | INT | DBG | Binlog periodic observation: binlog size=4020/4047, binlog inserts=126/65, binlog updates=64080/64644, binlog deletes=0/61, size of data=390, time to fill binlog= 10h 0mn
12/11/2015 16:00:32.101 | MysqlSupervision(1090) | SYS | INT | DBG | Connected to mysql @STATION_A : 15306
12/11/2015 16:00:32.336 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=3 cpuload=1 memload=0
12/11/2015 16:00:34.202 | MatedPairSMPSService(30227) | SYS | INT | DBG | MatedPairSMPSServerSocket::NotifyStatus(status=1 init=1)
12/11/2015 16:00:36.706 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=3 cpuload=0 memload=0
12/11/2015 16:00:37.285 | MdsObsApiService(26500) | SYS | INT | FIL | RateValueProbe::getValue PassiveDbErrorRate, nb Err = 0, nb Mes = 0, rate = 0
12/11/2015 16:00:39.210 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=1 cpuload=1 memload=0
12/11/2015 16:00:39.706 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=7 cpuload=1 memload=0
12/11/2015 16:00:39.709 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=6 cpuload=1 memload=0
12/11/2015 16:00:40.710 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=5 cpuload=1 memload=0
12/11/2015 16:00:41.213 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=1 cpuload=0 memload=0
12/11/2015 16:00:41.710 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=11 cpuload=1 memload=0
12/11/2015 16:00:42.670 | SftpAudit(30535) | SYS | INT | US2 | Libssh2Wrapper::bind OK for source ip: 192.169.57.129
12/11/2015 16:00:44.213 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=8 cpuload=1 memload=0
12/11/2015 16:00:45.209 | MatedPairSMPSService(30227) | SYS | INT | DBG | MatedPairSMPSServerSocket::NotifyStatus(status=1 init=1)
12/11/2015 16:00:45.210 | MatedPairSMPSService(30227) | SYS | INT | US1 | SupervisedObject::watchdogStillHere : MatedPairSMPSService still alive.
12/11/2015 16:00:45.210 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=12 cpuload=1 memload=0
12/11/2015 16:00:47.213 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=12 cpuload=0 memload=0
12/11/2015 16:00:47.711 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=11 cpuload=0 memload=0
12/11/2015 16:00:47.712 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=10 cpuload=2 memload=0
12/11/2015 16:00:48.213 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=8 cpuload=0 memload=0
12/11/2015 16:00:48.713 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=5 cpuload=0 memload=0
12/11/2015 16:00:49.711 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=7 cpuload=0 memload=0
12/11/2015 16:00:49.715 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=10 cpuload=1 memload=0
12/11/2015 16:00:49.718 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=6 cpuload=0 memload=0
12/11/2015 16:00:50.713 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=9 cpuload=2 memload=0
12/11/2015 16:00:51.718 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=10 cpuload=2 memload=0
12/11/2015 16:00:51.807 | MatedPairService(30044) | SYS | INT | DBG | Binlog periodic observation: binlog size=4085/4054, binlog inserts=126/77, binlog updates=64909/64735, binlog deletes=0/48, size of data=411, time to fill binlog= 10h 0mn
12/11/2015 16:00:55.723 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=10 cpuload=1 memload=0
12/11/2015 16:00:56.222 | MatedPairSMPSService(30227) | SYS | INT | DBG | MatedPairSMPSServerSocket::NotifyStatus(status=1 init=1)
12/11/2015 16:00:56.723 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=9 cpuload=1 memload=0
12/11/2015 16:00:58.725 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=9 cpuload=2 memload=0
12/11/2015 16:00:58.870 | SftpAudit(30535) | SYS | INT | US2 | Libssh2Wrapper::bind OK for source ip: 192.169.57.129
12/11/2015 16:01:00.129 | MatedPairService(30044) | SYS | INT | US1 | SupervisedObject::watchdogStillHere : MatedPairService still alive.
12/11/2015 16:01:00.727 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=9 cpuload=1 memload=0
12/11/2015 16:01:03.230 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=12 cpuload=1 memload=0
12/11/2015 16:01:05.729 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=11 cpuload=1 memload=0
12/11/2015 16:01:05.733 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=10 cpuload=2 memload=0
12/11/2015 16:01:07.230 | MatedPairSMPSService(30227) | SYS | INT | DBG | MatedPairSMPSServerSocket::NotifyStatus(status=1 init=1)
12/11/2015 16:01:07.732 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=12 cpuload=0 memload=0
12/11/2015 16:01:07.732 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=10 cpuload=1 memload=0
12/11/2015 16:01:09.770 | FwMySQLClientService(30047) | SYS | INT | DBG | Connected to mysql @STATION_A : 15306
12/11/2015 16:01:11.734 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=11 cpuload=0 memload=0
12/11/2015 16:01:12.540 | MatedPairService(30044) | SYS | INT | DBG | Binlog periodic observation: binlog size=4054/4060, binlog inserts=126/90, binlog updates=64103/64768, binlog deletes=0/36, size of data=415, time to fill binlog= 10h 0mn
12/11/2015 16:01:15.084 | SftpAudit(30535) | SYS | INT | US2 | Libssh2Wrapper::bind OK for source ip: 192.169.57.129
12/11/2015 16:01:15.237 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=3 cpuload=1 memload=0
12/11/2015 16:01:15.737 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=7 cpuload=1 memload=0
12/11/2015 16:01:15.742 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=6 cpuload=1 memload=0
12/11/2015 16:01:17.242 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=3 cpuload=0 memload=0
12/11/2015 16:01:17.739 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=7 cpuload=0 memload=0
12/11/2015 16:01:17.741 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=10 cpuload=2 memload=0
12/11/2015 16:01:17.752 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=6 cpuload=0 memload=0
12/11/2015 16:01:18.242 | MatedPairSMPSService(30227) | SYS | INT | DBG | MatedPairSMPSServerSocket::NotifyStatus(status=1 init=1)
12/11/2015 16:01:19.244 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=3 cpuload=1 memload=0
12/11/2015 16:01:19.743 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=11 cpuload=1 memload=0
12/11/2015 16:01:19.744 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=7 cpuload=1 memload=0
12/11/2015 16:01:19.744 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=6 cpuload=1 memload=0
12/11/2015 16:01:20.759 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=8 cpuload=1 memload=0
12/11/2015 16:01:21.245 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=3 cpuload=0 memload=0
12/11/2015 16:01:21.245 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=5 cpuload=1 memload=0
12/11/2015 16:01:21.746 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=11 cpuload=0 memload=0
12/11/2015 16:01:21.746 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=12 cpuload=1 memload=0
12/11/2015 16:01:22.762 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=8 cpuload=0 memload=0
12/11/2015 16:01:23.247 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=3 cpuload=1 memload=0
12/11/2015 16:01:23.248 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=5 cpuload=0 memload=0
12/11/2015 16:01:23.748 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=11 cpuload=1 memload=0
12/11/2015 16:01:24.765 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=8 cpuload=1 memload=0
12/11/2015 16:01:25.249 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=3 cpuload=0 memload=0
12/11/2015 16:01:25.250 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=5 cpuload=1 memload=0
12/11/2015 16:01:25.748 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=7 cpuload=0 memload=0
12/11/2015 16:01:25.750 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=11 cpuload=0 memload=0
12/11/2015 16:01:27.253 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=5 cpuload=0 memload=0
12/11/2015 16:01:27.749 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=7 cpuload=1 memload=0
12/11/2015 16:01:27.751 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=11 cpuload=1 memload=0
12/11/2015 16:01:29.256 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=5 cpuload=1 memload=0
12/11/2015 16:01:29.280 | MatedPairSMPSService(30227) | SYS | INT | DBG | MatedPairSMPSServerSocket::NotifyStatus(status=1 init=1)
12/11/2015 16:01:29.782 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=7 cpuload=0 memload=0
12/11/2015 16:01:29.782 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=11 cpuload=0 memload=0
12/11/2015 16:01:29.782 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=6 cpuload=0 memload=0
12/11/2015 16:01:30.783 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=8 cpuload=0 memload=0
12/11/2015 16:01:31.279 | SftpAudit(30535) | SYS | INT | US2 | Libssh2Wrapper::bind OK for source ip: 192.169.57.129
12/11/2015 16:01:31.285 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=3 cpuload=1 memload=0
12/11/2015 16:01:31.285 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=5 cpuload=0 memload=0
12/11/2015 16:01:31.784 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=10 cpuload=1 memload=0
12/11/2015 16:01:31.784 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=11 cpuload=1 memload=0
12/11/2015 16:01:31.784 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=12 cpuload=0 memload=0
12/11/2015 16:01:32.192 | MysqlSupervision(1090) | SYS | INT | DBG | Connected to mysql @STATION_A : 15306
12/11/2015 16:01:33.328 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=3 cpuload=0 memload=0
12/11/2015 16:01:33.537 | MatedPairService(30044) | SYS | INT | DBG | Binlog periodic observation: binlog size=4115/4073, binlog inserts=126/102, binlog updates=64926/64884, binlog deletes=0/23, size of data=409, time to fill binlog= 10h 0mn
12/11/2015 16:01:33.786 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=11 cpuload=0 memload=0
12/11/2015 16:01:33.787 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=10 cpuload=2 memload=0
12/11/2015 16:01:37.442 | MdsObsApiService(26500) | SYS | INT | FIL | RateValueProbe::getValue PassiveDbErrorRate, nb Err = 0, nb Mes = 0, rate = 0
12/11/2015 16:01:40.291 | MatedPairSMPSService(30227) | SYS | INT | DBG | MatedPairSMPSServerSocket::NotifyStatus(status=1 init=1)
12/11/2015 16:01:43.795 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=10 cpuload=1 memload=0
12/11/2015 16:01:45.298 | MatedPairSMPSService(30227) | SYS | INT | US1 | SupervisedObject::watchdogStillHere : MatedPairSMPSService still alive.
12/11/2015 16:01:47.583 | SftpAudit(30535) | SYS | INT | US2 | Libssh2Wrapper::bind OK for source ip: 192.169.57.129
12/11/2015 16:01:51.299 | MatedPairSMPSService(30227) | SYS | INT | DBG | MatedPairSMPSServerSocket::NotifyStatus(status=1 init=1)
12/11/2015 16:01:52.301 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=4 cpuload=0 memload=0
12/11/2015 16:01:54.283 | MatedPairService(30044) | SYS | INT | DBG | Binlog periodic observation: binlog size=4047/4074, binlog inserts=120/114, binlog updates=63984/64828, binlog deletes=0/11, size of data=409, time to fill binlog= 10h 0mn
12/11/2015 16:02:00.525 | MatedPairService(30044) | SYS | INT | US1 | SupervisedObject::watchdogStillHere : MatedPairService still alive.
12/11/2015 16:02:02.818 | MatedPairSMPSService(30227) | SYS | INT | DBG | MatedPairSMPSServerSocket::NotifyStatus(status=1 init=1)
12/11/2015 16:02:03.793 | SftpAudit(30535) | SYS | INT | US2 | Libssh2Wrapper::bind OK for source ip: 192.169.57.129
12/11/2015 16:02:08.325 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=4 cpuload=1 memload=0
12/11/2015 16:02:09.995 | FwMySQLClientService(30047) | SYS | INT | DBG | Connected to mysql @STATION_A : 15306
12/11/2015 16:02:12.330 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=4 cpuload=0 memload=0
12/11/2015 16:02:13.830 | MatedPairSMPSService(30227) | SYS | INT | DBG | MatedPairSMPSServerSocket::NotifyStatus(status=1 init=1)
12/11/2015 16:02:14.838 | MatedPairService(30044) | SYS | INT | DBG | Binlog periodic observation: binlog size=4029/4073, binlog inserts=126/126, binlog updates=63756/64759, binlog deletes=0/0, size of data=411, time to fill binlog= 10h 0mn
12/11/2015 16:02:19.986 | SftpAudit(30535) | SYS | INT | US2 | Libssh2Wrapper::bind OK for source ip: 192.169.57.129
12/11/2015 16:02:25.265 | MatedPairSMPSService(30227) | SYS | INT | DBG | MatedPairSMPSServerSocket::NotifyStatus(status=1 init=1)
12/11/2015 16:02:26.768 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=4 cpuload=1 memload=0
12/11/2015 16:02:28.772 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=4 cpuload=0 memload=0
12/11/2015 16:02:30.775 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=4 cpuload=1 memload=0
12/11/2015 16:02:32.284 | MysqlSupervision(1090) | SYS | INT | DBG | Connected to mysql @STATION_A : 15306
12/11/2015 16:02:32.777 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=4 cpuload=0 memload=0
12/11/2015 16:02:35.681 | MatedPairService(30044) | SYS | INT | DBG | Binlog periodic observation: binlog size=4093/4054, binlog inserts=126/125, binlog updates=64653/64377, binlog deletes=0/0, size of data=409, time to fill binlog= 10h 0mn
12/11/2015 16:02:36.213 | SftpAudit(30535) | SYS | INT | US2 | Libssh2Wrapper::bind OK for source ip: 192.169.57.129
12/11/2015 16:02:36.275 | MatedPairSMPSService(30227) | SYS | INT | DBG | MatedPairSMPSServerSocket::NotifyStatus(status=1 init=1)
12/11/2015 16:02:37.556 | MdsObsApiService(26500) | SYS | INT | FIL | RateValueProbe::getValue PassiveDbErrorRate, nb Err = 0, nb Mes = 0, rate = 0
12/11/2015 16:02:37.556 | MdsObsApiService(26500) | SYS | INT | FIL | RateValueProbe::getValue PassiveDbErrorRate evalution of the KPI 
12/11/2015 16:02:45.636 | MatedPairSMPSService(30227) | SYS | INT | US1 | SupervisedObject::watchdogStillHere : MatedPairSMPSService still alive.
12/11/2015 16:02:48.289 | MatedPairSMPSService(30227) | SYS | INT | DBG | MatedPairSMPSServerSocket::NotifyStatus(status=1 init=1)
12/11/2015 16:02:50.058 | MPExternalIpAddService(30045) | ADM | INT | DBG | MPExternalIpAddService : set counter to 0
12/11/2015 16:02:52.422 | SftpAudit(30535) | SYS | INT | US2 | Libssh2Wrapper::bind OK for source ip: 192.169.57.129
12/11/2015 16:02:52.795 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=4 cpuload=1 memload=0
12/11/2015 16:02:56.422 | MatedPairService(30044) | SYS | INT | DBG | Binlog periodic observation: binlog size=4034/4046, binlog inserts=0/112, binlog updates=63907/64176, binlog deletes=120/12, size of data=390, time to fill binlog= 10h 0mn
12/11/2015 16:03:00.287 | MatedPairSMPSService(30227) | SYS | INT | DBG | MatedPairSMPSServerSocket::NotifyStatus(status=1 init=1)
12/11/2015 16:03:01.068 | MatedPairService(30044) | SYS | INT | US1 | SupervisedObject::watchdogStillHere : MatedPairService still alive.
12/11/2015 16:03:07.296 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=4 cpuload=0 memload=0
12/11/2015 16:03:08.642 | SftpAudit(30535) | SYS | INT | US2 | Libssh2Wrapper::bind OK for source ip: 192.169.57.129
12/11/2015 16:03:10.132 | FwMySQLClientService(30047) | SYS | INT | DBG | Connected to mysql @STATION_A : 15306
12/11/2015 16:03:11.302 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=4 cpuload=1 memload=0
12/11/2015 16:03:11.611 | MatedPairSMPSService(30227) | SYS | INT | DBG | MatedPairSMPSServerSocket::NotifyStatus(status=1 init=1)
12/11/2015 16:03:13.616 | MatedPairSMPSService(30227) | SYS | INT | DBG | setGdmpOverload change Id=4 cpuload=0 memload=0
