procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 859976 118320 204340 333700    0    0    51   901 22801 23297 37 33 25  4  0	
 4  0 859976 117444 204700 333724    0    0    51   911 23184 24027 36 31 29  4  0	
 2  1 859976 117560 205032 333788    0    0    51   878 22433 22754 39 35 22  4  0	
 4  1 859976 116552 205388 333808    0    0    51  3398 23195 23680 37 31 28  5  0	
 6  0 859976 127088 196080 332996    0    0    51 10391 22208 21884 41 37 20  2  0	
 1  0 859976 126872 196152 333032    0    0     0 10287 22587 22840 38 30 29  4  0	
 2  2 859976 126980 196728 333084    0    0   102 10283 21972 22085 42 35 21  3  0	
 2  0 859976 125476 197056 333108    0    0    51 10358 22519 22699 39 31 27  3  0	
 4  0 859976 121584 197368 333152    0    0    58 10637 22257 22346 39 33 26  3  0	
 8  0 859976 125368 197668 333192    0    0    51 10624 22752 22881 39 31 27  3  0	
 1  1 859976 124872 197976 333224    0    0    51 10004 22943 23102 37 31 30  3  0	
 4  0 859976 123748 198276 333820    0    0   162 10576 22552 22308 41 35 22  2  0	
 5  0 859976 123392 198580 333868    0    0    51 10612 22850 22881 37 31 29  3  0	
 2  0 859976 122608 198896 333904    0    0    51 10426 22225 22052 41 34 23  2  0	
 0  1 859976 122896 199224 333952    0    0    51  8442 22593 22957 36 30 30  3  0	
 3  0 859976 120392 199600 333980    0    0    51   864 22681 23230 38 31 26  5  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0 859976 122284 199960 334040    0    0    51   890 22972 23316 36 32 27  5  0	
 2  1 859976 121292 200328 334064    0    0    51   984 22732 23306 37 33 27  4  0	
 0  1 859976 121508 200704 334124    0    0    51   896 22615 23152 37 33 26  4  0	
 5  0 859976 120672 201068 334152    0    0    51   814 22568 23092 36 32 27  4  0	
 2  0 859976 120616 201448 334192    0    0    51   906 22534 23091 37 31 28  5  0	
 3  0 859976 116500 201812 334232    0    0    51   886 22537 22927 38 33 24  5  0	
 5  1 859976 119524 202184 334276    0    0    51   959 22840 23429 37 32 26  5  0	
 0  0 859976 118904 202488 334328    0    0    51  5007 22719 21839 41 28 26  5  0	
 0  0 859976 118936 202796 334360    0    0    51 10333 21955 20788 43 32 22  3  0	
 3  0 859976 128096 192872 334416    0    0    51 10082 22152 21539 41 33 23  2  0	
 3  0 859976 128360 193192 334440    0    0    51 10280 22143 21765 39 33 26  2  0	
 4  0 859976 127584 193512 334472    0    0    51 10328 22552 22255 41 30 26  3  0	
 4  0 859976 127848 193804 334516    0    0    51 10395 22035 20779 42 33 22  3  0	
 4  0 859976 124560 194108 334560    0    0    51 10617 22621 21625 42 31 25  3  0	
 3  1 859976 127120 194408 334604    0    0    51 10617 21946 20225 44 34 20  2  0	
 8  0 859976 126376 194716 334648    0    0    51 10255 22659 21962 41 29 27  3  0	
 1  0 859976 126436 195012 334684    0    0    51 10423 21964 20175 45 34 19  3  0	
 2  0 859976 125756 195308 334724    0    0    51 10618 22667 21520 40 30 28  3  0	
 7  1 859976 123248 195628 334764    0    0    51 10620 22012 20678 41 31 25  2  0	
 2  1 859976 124764 195968 334816    0    0    51  6058 22158 22143 38 32 27  3  0	
 2  0 859976 124856 196308 334852    0    0    51   888 22765 23118 36 31 29  5  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 859976 124236 196664 334896    0    0    51  1277 22320 22856 36 32 27  6  0	
 6  0 859976 122608 197024 334936    0    0    51   850 22574 23152 35 29 31  6  0	
 0  0 859976 123384 197364 334968    0    0    51   841 22018 22283 39 34 22  4  0	
 6  0 859976 123284 197692 335012    0    0    51   864 22890 23447 34 30 30  6  0	
 2  0 859976 122764 198032 335056    0    0    51   890 22654 22825 39 33 24  4  0	
 3  0 859976 122920 198356 335100    0    0    51   882 22455 22721 38 34 24  4  0	
 4  0 859976 121764 198712 335140    0    0    58   881 22353 22559 38 33 26  3  0	
 3  1 859976 122160 199080 335180    0    0    51   893 22859 23167 35 30 31  4  0	
 4  0 859976 117236 199412 335220    0    0    51   874 22744 23161 37 32 26  5  0	
 5  0 859976 121548 199748 335236    0    0    51   903 22846 23166 36 32 27  5  0	
 5  0 859976 120812 200104 335300    0    0    51   857 23022 23456 35 30 31  5  0	
 3  0 859976 120656 200468 335340    0    0    51   885 22324 22390 38 34 23  4  0	
 6  0 859976 119820 200828 335372    0    0    51   908 22990 23549 34 30 32  4  0	
 0  0 859976 119664 201168 335420    0    0    51   898 22352 22352 38 34 25  3  0	
 1  0 859976 119076 201500 335452    0    0    51   846 22864 23315 34 29 33  4  0	
 1  0 859976 117672 201864 335500    0    0    51   959 22382 22433 37 33 25  4  0	
 1  0 859976 118308 202172 335532    0    0    51  8938 22370 20370 43 31 22  4  0	
 2  2 859976 118332 202516 335592    0    0    51  7405 22060 20778 43 33 22  3  0	
 4  0 859976 117572 202856 335616    0    0    51  2801 22419 22207 41 31 23  5  0	
 3  0 859976 127244 192940 335668    0    0    51  8999 21756 20273 44 35 19  2  0	
 1  0 859976 126592 193260 335708    0    0    51  6924 22518 21694 42 30 25  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0 859976 124056 193560 335748    0    0    51 10230 22530 20799 40 31 25  3  0	
 4  0 859976 125484 193872 335784    0    0    52 10197 22420 21259 42 33 24  2  0	
 3  0 859976 126112 194184 335828    0    0    51 10607 22126 20611 43 34 21  2  0	
 3  1 859976 125136 194496 335868    0    0    51  4797 22757 22898 36 33 27  4  0	
 3  0 859976 124872 194860 335916    0    0    51  1473 22935 22981 37 32 26  5  0	
 4  0 859976 124516 195160 335948    0    0    51  9574 22147 20304 46 32 20  3  0	
 1  0 859976 124748 195480 335996    0    0    51   903 22602 22936 36 32 28  4  0	
 4  1 859976 124004 195808 336028    0    0    51   894 22745 23023 36 33 27  4  0	
 4  0 859976 122640 196156 336084    0    0    51   895 22728 23003 36 32 29  3  0	
 6  0 859976 123036 196488 336140    0    0    52  4358 22425 21910 40 34 23  3  0	
 1  0 859976 123020 196816 336172    0    0    51 10350 22702 22336 37 30 30  2  0	
 3  0 859976 118748 197132 336212    0    0    51  9536 22321 21799 39 34 24  3  0	
 1  0 859976 122036 197428 336252    0    0    51  7788 22697 21804 40 31 26  3  0	
 0  1 859976 121408 197740 336288    0    0    51   862 22706 23107 35 31 30  4  0	
 3  2 859976 121532 198068 336328    0    0    51   904 22941 23240 37 32 28  3  0	
 4  0 859976 120904 198428 336376    0    0    51   901 22782 22962 36 31 29  3  0	
 1  0 859976 121176 198732 336408    0    0    51   902 22553 22629 37 34 27  3  0	
10  1 859976 118764 199100 336456    0    0    51   883 22723 23133 35 30 32  3  0	
 1  0 859976 120028 199440 336496    0    0    51   872 22632 22654 38 33 26  4  0	
 5  0 859976 117912 199808 336540    0    0    51   889 22922 23185 35 31 29  4  0	
 9  0 859976 119540 200164 336572    0    0    51   913 22382 22188 39 36 21  4  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 859976 118936 200488 336620    0    0    51  6002 22774 22358 39 30 27  4  0	
 2  2 859976 118440 200792 336648    0    0    51 10582 22170 21446 44 33 20  2  0	
 4  0 859976 117960 201096 336696    0    0    51 10202 22697 22087 40 30 27  3  0	
 6  0 859976 114336 201400 336744    0    0    51 10610 22258 21433 43 32 22  2  0	
 1  0 859976 117432 201712 336768    0    0    51 10618 22311 21883 39 32 27  2  0	
 8  0 859976 116136 202004 336816    0    0    51  8242 22537 22530 39 30 28  3  0	
 2  0 859976 116472 202308 336868    0    0    51  9983 22134 22065 40 33 24  3  0	
 1  1 859976 115976 202656 336900    0    0    51  4171 22775 23134 37 30 29  4  0	
 8  1 859976 125864 193096 336832    0    0    51 10416 21924 21523 44 34 20  2  0	
 4  0 859976 125648 193400 336872    0    0    51 10206 22869 22187 41 31 25  3  0	
 4  2 859976 124864 193792 336912    0    0    72 10734 22050 20864 45 34 19  2  0	
 4  0 859976 124912 194096 336952    0    0    51  9160 22804 23149 38 31 28  3  0	
 2  1 859976 124088 194460 336992    0    0    51   884 22021 21620 42 35 19  3  0	
 3  1 859976 124012 194804 337016    0    0    51   874 23169 23968 36 30 30  4  0	
 5  0 859976 117188 195188 337084    0    0    51   917 22692 22925 39 34 23  4  0	
 5  0 859976 123392 195516 337112    0    0    51   894 23006 23467 36 32 28  5  0	
 1  0 859976 122648 195856 337168    0    0    51   868 22613 22803 38 33 25  4  0	
 4  0 859976 123004 196224 337208    0    0    51  1624 22432 22132 39 34 23  4  0	
 4  0 859976 121904 196556 337244    0    0    51  9011 22959 21828 40 30 26  4  0	
 2  0 859976 121252 196864 337288    0    0    51 10826 22549 21901 41 34 23  2  0	
 1  1 859976 120880 197176 337340    0    0    51 10622 22955 22642 36 31 29  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 859976 120516 197484 337372    0    0    51 10579 22698 22127 41 35 22  2  0	
 1  1 859976 120052 197784 337408    0    0    51 10422 22919 22816 38 29 30  3  0	
 2  1 859976 119656 198104 337448    0    0    51 10245 22926 22610 41 32 24  3  0	
 8  0 859976 119408 198404 337496    0    0    51 10610 22532 22167 38 32 27  3  0	
 2  0 859976 119128 198708 337528    0    0    51 10368 22724 22463 39 32 26  3  0	
 4  0 859976 118788 199008 337576    0    0    51 10612 22639 22456 39 33 26  3  0	
 5  0 859976 118268 199308 337612    0    0    51  8484 23145 22993 35 30 31  3  0	
 3  0 859976 118168 199608 337636    0    0    51 10588 22244 21621 41 35 22  2  0	
