procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0 961176 118152 258076 310660    0    0    51  2451 21185 19672 32 30 34  4  0	
13  1 961176 117780 258388 310700    0    0    51 10809 20923 19487 33 27 35  5  0	
 0  0 961176 117392 258668 310740    0    0    51 10256 20974 19116 34 31 31  4  0	
 2  0 961176 116928 258964 310784    0    0    51 10142 20984 19838 30 26 40  4  0	
 3  0 961176 116276 259252 310816    0    0    51 10562 21127 19588 34 29 34  4  0	
 2  1 961176 116680 259544 310864    0    0    51 10623 21208 19703 32 28 37  3  0	
 2  0 961176 126476 249928 310576    0    0    51 10398 20555 18949 34 31 32  3  0	
 1  0 961176 125584 250220 310688    0    0    66 10363 21256 19633 32 28 36  3  0	
 2  0 961176 125732 250496 310724    0    0    51 10551 21163 19500 32 29 37  2  0	
 4  0 961176 125196 250784 310768    0    0    51 10618 21374 20126 33 28 36  3  0	
 1  0 961176 125344 251072 310812    0    0    51 10405 20669 18961 33 29 35  3  0	
 2  0 961176 122204 251380 310844    0    0    51  9115 21207 20085 30 26 40  4  0	
 2  1 961176 121668 251684 310880    0    0    51   718 21154 20041 31 30 37  3  0	
 1  0 961176 124368 251964 310920    0    0    51   916 21612 20859 28 27 41  5  0	
 2  0 961176 123608 252260 310972    0    0    51  1030 21363 20352 30 28 37  4  0	
 1  0 961176 123624 252572 311004    0    0    51   926 21333 20220 30 29 37  4  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0 961176 123096 252880 311060    0    0    51   865 21332 20316 31 28 37  3  0	
 4  0 961176 122632 253176 311088    0    0    51   963 21346 20314 31 28 37  4  0	
 2  0 961176 122212 253468 311136    0    0    51   930 21162 20245 31 28 36  4  0	
 0  1 961176 122136 253772 311176    0    0    51   974 21268 19981 32 30 34  4  0	
 0  1 961176 121468 254080 311216    0    0    51  6074 21150 18794 35 27 34  5  0	
 1  2 961176 121096 254372 311256    0    0    51 10498 21101 18121 39 30 28  3  0	
 3  1 961176 120896 254676 311296    0    0    51 10123 21005 19527 31 26 40  3  0	
 4  0 961176 119888 254964 311348    0    0    51 10345 20847 18894 35 30 32  3  0	
 2  0 961176 120648 255256 311388    0    0    51 10289 20889 18630 35 29 33  3  0	
 2  0 961176 119732 255564 311420    0    0    51 10639 20713 17980 38 29 29  3  0	
