Linux 2.6.32-504.12.2.el6.x86_64 (ATCA57-0-0-3) 	11/12/15 	_x86_64_	(2 CPU)

11/12/15 15:56:13
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
dm-3              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    1.40     0.00    11.20     8.00     0.01    4.00   2.14   0.30
dm-6              0.00     0.00    0.00  102.00     0.00  1579.20    15.48     0.19    1.86   1.41  14.34
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00

11/12/15 16:02:13
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.00    47.60    0.40   80.60    51.20  1755.20    22.30     0.22    2.67   2.12  17.20
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    0.60     0.00     4.80     8.00     0.00    1.67   1.33   0.08
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    2.20     0.00    16.00     7.27     0.00    1.73   1.73   0.38
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    4.60     0.00    36.80     8.00     0.01    2.35   1.09   0.50
dm-6              0.00     0.00    0.00  108.40     0.00  1697.60    15.66     0.22    2.06   1.51  16.34
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00

11/12/15 16:02:18
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    50.00    0.20   86.40    51.20  4622.40    53.97     0.23    2.64   2.15  18.64
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    2.40     0.00    19.20     8.00     0.01    2.17   1.92   0.46
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    2.20     0.00    17.60     8.00     0.01    2.82   2.18   0.48
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    5.60     0.00    44.80     8.00     0.02    2.75   0.93   0.52
dm-6              0.00     0.00    0.00  112.40     0.00  4534.40    40.34     0.22    1.96   1.54  17.26
dm-7              0.00     0.00    0.00    0.80     0.00     6.40     8.00     0.01   11.25   7.75   0.62

11/12/15 16:02:23
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    47.00    0.20   87.00    51.20 21630.40   248.64     0.30    3.40   2.41  21.00
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    4.20     0.00    33.60     8.00     0.02    4.57   2.81   1.18
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    2.40     0.00    17.60     7.33     0.01    3.33   2.83   0.68
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    5.00     0.00    40.00     8.00     0.01    2.48   1.20   0.60
dm-6              0.00     0.00    0.00  111.60     0.00 21537.60   192.99     0.29    2.60   1.82  20.28
dm-7              0.00     0.00    0.00    0.20     0.00     1.60     8.00     0.00    3.00   3.00   0.06

11/12/15 16:02:28
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    30.20    0.20   65.20    51.20 20521.60   314.57     0.21    3.15   2.44  15.96
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    2.80     0.00    22.40     8.00     0.01    2.79   2.00   0.56
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    5.00     0.00    40.00     8.00     0.01    1.60   0.96   0.48
dm-6              0.00     0.00    0.00   80.40     0.00 20459.20   254.47     0.21    2.67   1.84  14.82
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00

11/12/15 16:02:33
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    19.40    0.20   54.80    51.20 20081.60   366.05     0.18    3.30   2.56  14.06
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    2.20     0.00    17.60     8.00     0.01    2.64   1.91   0.42
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    2.00     0.00    14.40     7.20     0.00    1.30   1.30   0.26
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    6.40     0.00    51.20     8.00     0.02    2.78   1.44   0.92
dm-6              0.00     0.00    0.00   56.80     0.00 19990.40   351.94     0.17    3.04   2.22  12.62
dm-7              0.00     0.00    0.00    1.00     0.00     8.00     8.00     0.00    2.60   2.60   0.26

11/12/15 16:02:38
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.00    21.00    0.40   56.00    51.20 21265.60   377.96     0.20    3.48   2.50  14.08
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    2.60     0.00    20.80     8.00     0.01    4.23   3.08   0.80
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    1.00     0.00     8.00     8.00     0.00    1.20   0.40   0.04
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    4.80     0.00    38.40     8.00     0.01    2.00   1.00   0.48
dm-6              0.00     0.00    0.00   61.60     0.00 21187.20   343.95     0.19    3.08   2.15  13.22
dm-7              0.00     0.00    0.00    1.40     0.00    11.20     8.00     0.00    1.43   1.43   0.20

11/12/15 16:02:43
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    22.00    0.20   58.60    51.20 21260.80   362.45     0.21    3.52   2.54  14.92
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    3.00     0.00    24.00     8.00     0.01    3.33   2.93   0.88
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    2.00     0.00    14.40     7.20     0.02   10.90   3.20   0.64
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    5.20     0.00    41.60     8.00     0.01    1.65   0.81   0.42
dm-6              0.00     0.00    0.00   64.20     0.00 21180.80   329.92     0.19    3.01   2.12  13.64
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00

11/12/15 16:02:48
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    16.00    0.20   49.40    51.20 21102.40   426.48     0.17    3.44   2.52  12.48
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    6.00   6.00   0.12
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    0.60     0.00     4.80     8.00     0.00    3.00   2.00   0.12
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    4.60     0.00    36.80     8.00     0.01    2.83   1.30   0.60
dm-6              0.00     0.00    0.00   54.60     0.00 21054.40   385.61     0.17    3.04   2.15  11.72
dm-7              0.00     0.00    0.00    0.80     0.00     6.40     8.00     0.00    0.25   0.25   0.02

11/12/15 16:02:53
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    19.80    0.20   57.00    51.20 20419.20   357.87     0.18    3.17   2.35  13.42
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    3.80     0.00    30.40     8.00     0.01    2.37   1.53   0.58
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    2.20     0.00    16.00     7.27     0.02    9.55   2.64   0.58
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    5.60     0.00    44.80     8.00     0.01    2.39   1.21   0.68
dm-6              0.00     0.00    0.00   59.40     0.00 20328.00   342.22     0.17    2.94   2.01  11.92
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00

11/12/15 16:02:58
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.00    18.80    0.40   57.20    51.20 21243.20   369.69     0.20    3.44   2.55  14.66
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    2.60     0.00    20.80     8.00     0.01    3.54   2.54   0.66
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    2.20     0.00    17.60     8.00     0.01    2.91   2.27   0.50
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    5.40     0.00    43.20     8.00     0.01    2.44   1.15   0.62
dm-6              0.00     0.00    0.00   59.80     0.00 21161.60   353.87     0.19    3.20   2.16  12.90
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00

11/12/15 16:03:03
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    21.20    0.20   56.60    51.20 21254.40   375.10     0.20    3.53   2.54  14.42
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    3.20     0.00    25.60     8.00     0.01    3.56   2.87   0.92
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    2.40     0.00    17.60     7.33     0.01    2.17   1.50   0.36
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    6.20     0.00    49.60     8.00     0.01    1.55   1.00   0.62
dm-6              0.00     0.00    0.00   59.20     0.00 21155.20   357.35     0.19    3.23   2.17  12.86
dm-7              0.00     0.00    0.00    0.80     0.00     6.40     8.00     0.00    3.00   3.00   0.24

11/12/15 16:03:08
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    15.60    0.20   50.00    51.20 20696.00   413.29     0.18    3.48   2.43  12.22
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    3.20     0.00    25.60     8.00     0.01    3.31   1.88   0.60
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    4.20     0.00    33.60     8.00     0.01    2.24   1.43   0.60
dm-6              0.00     0.00    0.00   53.60     0.00 21044.80   392.63     0.17    3.10   2.16  11.60
dm-7              0.00     0.00    0.00    0.20     0.00     1.60     8.00     0.00    3.00   3.00   0.06

11/12/15 16:03:13
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    22.00    0.20   55.00    51.20 18284.80   332.17     0.17    3.14   2.48  13.68
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    2.60     0.00    20.80     8.00     0.01    2.23   1.77   0.46
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    2.00     0.00    14.40     7.20     0.00    1.10   1.10   0.22
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    4.40     0.00    35.20     8.00     0.01    3.05   1.55   0.68
dm-6              0.00     0.00    0.00   61.40     0.00 17804.80   289.98     0.17    2.79   1.99  12.22
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00

11/12/15 16:03:18
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               5.99    29.74    0.40   54.69    51.10  1496.21    28.09     0.14    2.47   2.14  11.78
sdb               6.19     0.00    0.20    0.00    51.10     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    2.59     0.00    20.76     8.00     0.02    6.77   3.85   1.00
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    4.19     0.00    33.53     8.00     0.01    1.71   1.14   0.48
dm-6              0.00     0.00    0.00   68.46     0.00  1433.93    20.94     0.13    1.85   1.56  10.70
dm-7              0.00     0.00    0.00    1.00     0.00     7.98     8.00     0.00    3.00   3.00   0.30

11/12/15 16:03:23
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    40.40    0.20   69.40    51.20  1649.60    24.44     0.16    2.35   2.06  14.36
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    3.20     0.00    25.60     8.00     0.01    3.00   1.62   0.52
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    0.20     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    3.80     0.00    30.40     8.00     0.00    0.58   0.26   0.10
dm-6              0.00     0.00    0.00   90.60     0.00  1582.40    17.47     0.17    1.84   1.50  13.60
dm-7              0.00     0.00    0.00    1.40     0.00    11.20     8.00     0.00    2.14   1.43   0.20

11/12/15 16:03:28
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    50.00    0.20   77.40    51.20  1918.40    25.38     0.20    2.61   2.10  16.26
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    0.80     0.00     6.40     8.00     0.00    3.00   2.25   0.18
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    1.80     0.00    14.40     8.00     0.00    1.67   1.67   0.30
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    4.40     0.00    35.20     8.00     0.01    3.00   1.41   0.62
dm-6              0.00     0.00    0.00  108.20     0.00  1857.60    17.17     0.23    2.09   1.45  15.72
dm-7              0.00     0.00    0.00    0.80     0.00     6.40     8.00     0.00    0.00   0.00   0.00

11/12/15 16:03:33
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    49.20    4.60   80.20    86.40  1784.00    22.06     0.26    3.12   2.13  18.06
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    7.00   7.00   0.14
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    2.60     0.00    20.80     8.00     0.02    8.62   4.08   1.06
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    1.20     0.00     8.00     6.67     0.00    0.33   0.33   0.04
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    4.40    3.80    35.20    30.40     8.00     0.05    6.07   1.51   1.24
dm-6              0.00     0.00    0.00  109.00     0.00  1723.20    15.81     0.24    2.17   1.55  16.94
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00

11/12/15 16:03:38
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    59.60    0.20   86.00    51.20  1896.00    22.59     0.21    2.48   2.02  17.44
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    4.40     0.00    35.20     8.00     0.01    1.82   1.23   0.54
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    2.40     0.00    19.20     8.00     0.00    1.08   1.08   0.26
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00   17.00     0.00   136.00     8.00     0.03    1.53   0.34   0.58
dm-6              0.00     0.00    0.00  108.00     0.00  1696.00    15.70     0.21    1.94   1.50  16.22
dm-7              0.00     0.00    0.00    1.20     0.00     9.60     8.00     0.00    3.83   2.83   0.34

11/12/15 16:03:43
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    51.40    0.20   80.80    51.20  1812.80    23.01     0.19    2.41   1.95  15.76
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    3.00     0.00    24.00     8.00     0.01    2.33   2.13   0.64
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    1.60     0.00    11.20     7.00     0.01    6.00   1.00   0.16
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    4.80     0.00    38.40     8.00     0.01    2.21   1.13   0.54
dm-6              0.00     0.00    0.00  109.40     0.00  1729.60    15.81     0.20    1.81   1.31  14.38
dm-7              0.00     0.00    0.00    1.20     0.00     9.60     8.00     0.00    1.83   1.83   0.22

11/12/15 16:03:48
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    52.60    0.20   82.20    51.20  1812.80    22.62     0.20    2.40   2.07  17.08
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    2.80     0.00    22.40     8.00     0.01    4.21   2.86   0.80
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    1.80     0.00    14.40     8.00     0.00    1.22   1.22   0.22
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    5.40     0.00    43.20     8.00     0.01    2.19   1.07   0.58
dm-6              0.00     0.00    0.00  111.80     0.00  1728.00    15.46     0.21    1.84   1.45  16.26
dm-7              0.00     0.00    0.00    0.80     0.00     6.40     8.00     0.00    0.00   0.00   0.00

11/12/15 16:03:53
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    52.00    0.20   83.40    51.20  1894.40    23.27     0.21    2.50   2.13  17.78
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    2.20     0.00    17.60     8.00     0.01    2.73   2.18   0.48
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    1.20     0.00     8.00     6.67     0.01    5.50   1.50   0.18
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    5.00     0.00    40.00     8.00     0.01    2.64   1.16   0.58
dm-6              0.00     0.00    0.00  113.80     0.00  1827.20    16.06     0.21    1.84   1.46  16.58
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00

11/12/15 16:03:58
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.00    45.20    0.40   81.80    51.20 13353.60   163.08     0.25    3.06   2.22  18.26
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    1.40     0.00    11.20     8.00     0.00    2.29   0.71   0.10
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    1.80     0.00    14.40     8.00     0.00    1.56   1.56   0.28
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    5.40     0.00    43.20     8.00     0.01    1.56   1.07   0.58
dm-6              0.00     0.00    0.00  107.80     0.00 13284.80   123.24     0.26    2.43   1.60  17.30
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00

11/12/15 16:04:03
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    40.20    0.20   76.80    51.20 20462.40   266.41     0.24    3.10   2.43  18.70
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
