procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2 1680508 128620 2313540 3273320    0    0    51  1490 7507 9824 43 39 13  6  0	
 0  0 1680508 129340 2313828 3273628    0    0    51  4229 8622 8714 29 19 18 33  0	
 3  1 1680508 129148 2314108 3273952    0    0    54   775 7635 8353 28 16 48  8  0	
 2  1 1680508 131196 2314388 3274248    0    0    85  1647 7665 7912 25 12 50 13  0	
 4  1 1680508 124836 2314664 3274556    0    0    51  3886 8354 8229 26 16 25 34  0	
 2  3 1680508 129932 2314940 3274876    0    0    51  1434 7102 7620 25 11 50 14  0	
 0  2 1680508 129468 2315216 3275156    0    0    51  2829 7472 7391 24 11 48 17  0	
 2  0 1680508 128932 2315488 3275460    0    0    51  1663 7533 8140 26 14 41 20  0	
 2  0 1680508 124808 2315776 3275940    0    0    54   926 7418 8549 28 13 49  9  0	
 1  1 1680508 127684 2316064 3276268    0    0    53  2591 7811 8151 25 13 46 16  0	
 0  0 1680508 127196 2316336 3276588    0    0    51  3082 7576 7810 24 14 39 23  0	
 1  0 1680508 126632 2316616 3276896    0    0    51   842 7367 8208 24 11 44 22  0	
 4  2 1681420 143836 2305488 3268816    0  182    68  2142 7861 8119 28 17 45 10  0	
 3  1 1681420 139152 2305768 3269160    0    0    61  3678 8526 9772 36 33  8 23  0	
 0  0 1681420 142004 2306040 3269488    0    0    59   831 7514 8737 34 23 39  4  0	
 1  2 1681420 141068 2306316 3269836    0    0    58  1647 7233 8305 28 19 42 10  0	
 2  0 1681420 140176 2306596 3270156    0    0    51  1548 7768 8320 27 13 43 17  0	
 1  0 1681420 138656 2306864 3270464    0    0    52   813 7348 8530 26 15 49 10  0	
 0  1 1681420 136576 2307144 3270724    0    0    85  2171 8263 8724 31 20 33 16  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 1681420 141064 2307424 3271056    0    0    51  3363 7842 8064 26 14 31 29  0	
 4  1 1681420 140632 2307704 3271408    0    0    58   850 7172 7749 24 10 43 23  0	
 0  1 1681420 139068 2308000 3271752    0    0    52  1986 7111 7551 24 12 45 18  0	
 1  0 1681420 139280 2308272 3272100    0    0    51  3701 7715 7795 24 10 28 38  0	
 2  1 1681420 136308 2308552 3272424    0    0    55   648 7369 8564 27 15 38 20  0	
 2  1 1681420 137224 2308832 3272728    0    0    51  2209 7918 7876 26 16 45 13  0	
 0  0 1681420 137412 2309116 3273012    0    0    51  3550 7891 7897 24 12 34 29  0	
 1  0 1681420 131876 2309392 3273308    0    0    51   734 7338 8355 30 18 36 16  0	
 2  1 1681420 136108 2309676 3273608    0    0    51  2520 8271 9549 39 36 18  7  0	
 3  1 1681420 132788 2309956 3273916    0    0    51  3193 7976 8418 25 11 19 46  0	
 3  0 1681420 135432 2310220 3274224    0    0    51   555 7139 7783 26 14 53  7  0	
 1  2 1681420 132232 2310496 3274496    0    0    51  2010 7219 7762 25 14 51 10  0	
 1  0 1681420 131612 2310768 3274804    0    0    51  3575 8043 8742 31 21 25 23  0	
 1  0 1681420 129944 2311040 3275104    0    0    51   764 7119 8326 28 17 40 15  0	
 1  2 1681420 129556 2311316 3275388    0    0    87  1548 8090 8759 30 16 45  9  0	
 0  2 1681420 132464 2311600 3275764    0    0    51  3642 8183 8133 26 14 28 31  0	
 1  0 1681420 136500 2308200 3275120    0    0    27   674 7260 7767 26 17 37 20  0	
 0  2 1681420 135192 2308488 3275416    0    0    52   924 7225 7547 24 13 60  3  0	
 1  2 1681420 133308 2308884 3275716    0    0    77  4664 8109 8091 26 15 24 34  0	
 3  0 1681420 130748 2309156 3276032    0    0    51   490 7097 7979 25 10 58  7  0	
 2  0 1681420 121412 2309436 3276356    0    0    54   174 7198 7858 28 14 56  2  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2 1681420 134468 2309720 3271776    0    0    51  4887 8515 9097 33 27 19 21  0	
 0  0 1681420 137788 2309992 3272064    0    0    51   846 7211 8616 34 25 30 11  0	
 4  1 1681420 131336 2310288 3272392    0    0    60   499 6957 8007 27 15 54  4  0	
 1  1 1681420 136624 2310564 3272712    0    0    51  4018 8001 8122 26 14 27 34  0	
 0  0 1681420 135920 2310860 3273004    0    0    51  1526 7313 7887 23 10 43 24  0	
 0  1 1681420 145368 2311140 3263544    0    0    55  1514 7225 7693 24 13 48 15  0	
 0  0 1681420 141988 2311408 3263868    0    0    51  4143 8087 8464 30 19 31 20  0	
 2  0 1681420 136420 2311696 3264196    0    0    51   331 7501 8714 29 15 44 11  0	
 2  0 1681420 140300 2311980 3264532    0    0    57   745 7536 8523 31 21 44  4  0	
 2  1 1681420 142252 2312256 3264812    0    0    85  3937 8562 8085 29 18 27 26  0	
 2  0 1681420 141812 2312532 3265104    0    0    51  1710 7537 7843 23 12 43 22  0	
 3  1 1681420 140524 2312812 3265456    0    0    58  1429 7766 8126 25 13 50 12  0	
 1  0 1681420 138832 2313100 3265756    0    0    51  4203 8481 8168 25 12 25 38  0	
 2  0 1681420 139184 2313376 3266072    0    0    52   436 7266 7632 27 12 56  4  0	
 3  1 1681420 135640 2313652 3266396    0    0    58   694 7735 9819 40 40 17  4  0	
 0  2 1681420 138164 2313928 3266684    0    0    51  4371 8244 8221 28 15 24 33  0	
 1  0 1681420 137536 2314220 3267012    0    0    59  1240 7408 8564 27 15 42 15  0	
 0  1 1681420 137648 2314504 3267384    0    0    53  1502 7866 7760 23 10 54 13  0	
 2  2 1681420 136772 2314792 3267708    0    0    51  5750 8679 8109 27 14 20 38  0	
 1  0 1681420 135020 2315072 3268040    0    0    51  1179 7477 7977 24 11 45 20  0	
 1  0 1681420 133436 2315352 3268348    0    0    51   472 7308 7920 27 13 54  6  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2 1681420 132664 2315628 3268632    0    0    51  3916 7866 8568 32 24 16 28  0	
 2  0 1681420 132580 2315920 3268924    0    0    51  1639 7612 8370 27 16 39 18  0	
 0  0 1681420 129780 2316196 3269264    0    0    53   244 7672 8409 29 16 52  3  0	
 3  2 1681420 129004 2316468 3269568    0    0    85  4753 8392 8808 29 20 14 37  0	
 1  0 1681420 132848 2316744 3269860    0    0    51  1112 7902 7999 25 12 46 17  0	
10  0 1681420 130296 2317012 3270152    0    0    53   226 7172 7655 25 13 60  2  0	
 1  2 1681420 127236 2317276 3270448    0    0    51  4123 8347 8962 34 28 17 21  0	
 5  0 1681420 125904 2317544 3270756    0    0    51  1692 7987 9288 37 29 17 17  0	
 1  0 1681420 131232 2317824 3271224    0    0    54   238 7345 8307 30 16 47  8  0	
 1  1 1681420 129884 2318112 3271544    0    0    51  3943 8129 7763 23  9 36 32  0	
 0  0 1681420 127364 2318392 3271868    0    0    51  1920 8056 8112 24  9 38 29  0	
 7  1 1681420 126612 2318668 3272168    0    0    51   826 7320 7820 27 14 54  6  0	
 1  2 1681420 128612 2318948 3272468    0    0    51  3794 8335 8365 27 16 26 31  0	
 6  0 1681420 127636 2319224 3272780    0    0    51  1422 7503 7653 23  9 45 23  0	
 0  0 1681420 124596 2319500 3273084    0    0    51   581 7557 8060 27 17 54  3  0	
 6  4 1681420 123928 2319764 3273384    0    0    51  3817 8413 8329 24 11 25 39  0	
 3  0 1681444 145088 2302748 3270588    0    5    76  1690 7625 8669 31 22 24 23  0	
 1  0 1681444 144344 2303028 3270924    0    0    52   418 7249 8138 27 17 53  3  0	
 3  2 1681444 139908 2303304 3271236    0    0    51  2974 8118 8611 29 16 32 24  0	
 0  0 1681444 143420 2303584 3271496    0    0    85  2682 8022 8967 33 20 15 32  0	
 2  0 1681444 141056 2303872 3271840    0    0    52  1678 7980 9754 39 36 22  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1 1681444 144120 2304136 3272168    0    0    51  4091 8254 8295 27 14 18 41  0	
 1  0 1681444 141964 2304412 3272484    0    0    51   528 7204 7747 24 11 48 17  0	
 4  0 1681444 141640 2304688 3272784    0    0    52   605 7250 7972 25 12 60  2  0	
 0  2 1681444 142236 2304964 3273064    0    0    51  4208 8633 8346 28 20 22 30  0	
 0  0 1681444 141476 2305244 3273368    0    0    51  1432 7425 7618 23 10 44 23  0	
 2  0 1681444 140920 2305520 3273700    0    0    53   455 7087 7433 24 11 62  3  0	
 0  1 1681444 138056 2305788 3274008    0    0    51  4310 8470 8398 27 14 25 34  0	
 1  0 1681444 140220 2306060 3274316    0    0    51  1215 7795 7842 23  9 44 24  0	
 0  0 1681444 139532 2306328 3274632    0    0    54   306 7210 7725 25 12 58  6  0	
 0  2 1681444 139320 2306604 3274944    0    0    51  4293 8320 8266 27 16 25 32  0	
 0  0 1681444 136148 2306876 3275248    0    0    51  1339 7266 7883 24 10 51 16  0	
 1  0 1681444 133460 2307156 3275572    0    0    54   885 7198 8850 33 25 39  3  0	
 5  1 1681444 131872 2307444 3275912    0    0    51  3705 7821 8986 34 26 22 19  0	
 0  1 1681444 134060 2307720 3276212    0    0    51  1730 7298 9769 42 43  6  9  0	
 0  0 1681444 136400 2307988 3276484    0    0    85   994 7477 8036 29 17 42 12  0	
 0  2 1681444 134732 2308268 3276784    0    0    51  4438 8216 8067 27 18 23 32  0	
 2  1 1681444 131888 2308544 3277108    0    0    51  1010 7078 7672 25 10 42 24  0	
 0  0 1681444 134664 2308816 3277448    0    0    54   490 7386 7855 27 15 56  2  0	
 1  3 1681444 133828 2309088 3277760    0    0    51  4414 8217 7815 24 10 32 35  0	
 1  0 1681444 129012 2309368 3278056    0    0    51  1327 7410 7678 24  9 43 24  0	
 3  1 1681444 129088 2309644 3278360    0    0    54   713 7284 8124 28 17 51  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2 1681444 132212 2309920 3278668    0    0    51  3578 8079 7866 25 14 37 24  0	
 1  1 1681444 131384 2310212 3278980    0    0    51  2043 7782 8006 25 12 22 41  0	
 0  0 1681444 131308 2310488 3279280    0    0    51   883 7234 7673 24 11 54 12  0	
 1  2 1681444 128944 2310764 3279624    0    0    51  3991 7914 7722 23 11 32 34  0	
 2  0 1681444 121784 2311032 3279904    0    0    51  1047 7191 7672 25 12 39 24  0	
 6  0 1681444 120836 2311312 3280196    0    0    52  1053 7202 8894 36 30 32  2  0	
 0  1 1681996 146932 2291288 3279732    0  110    65  3824 7891 9980 41 39  9 11  0	
 0  0 1681996 145336 2291572 3280028    0    0    51  1840 7774 8610 29 18 34 18  0	
 1  0 1681996 148212 2291848 3280376    0    0    86   786 7605 8211 30 18 46  7  0	
 0  2 1681996 146728 2292128 3280652    0    0    51  4211 8232 8109 27 14 28 30  0	
 1  0 1681996 147660 2292396 3280948    0    0    51  1429 7498 7818 23 10 38 29  0	
 5  0 1681996 145832 2292676 3281272    0    0    57   751 7120 8070 25 13 58  4  0	
 1  3 1681996 146492 2292944 3281584    0    0    51  3663 8000 8147 27 17 30 26  0	
 2  1 1681996 145748 2293224 3281888    0    0    51  1933 7900 8167 23 10 45 22  0	
 0  0 1681996 145236 2293508 3282212    0    0    54  1306 7222 7448 24 10 59  8  0	
 5  1 1681996 141808 2293784 3282532    0    0    51  3826 8117 7947 25 15 27 33  0	
 0  0 1681996 143756 2294064 3282848    0    0    53  1054 7334 7832 24  9 40 27  0	
 0  0 1681996 143872 2294340 3283132    0    0    51  1197 7376 7702 26 16 52  6  0	
 3  3 1681996 140360 2294616 3283428    0    0    51  4323 8338 7912 29 16 27 28  0	
 1  0 1681996 139036 2294892 3283748    0    0    51  1004 7931 9383 36 32 18 14  0	
 0  0 1681996 142020 2295184 3284048    0    0    53  1119 7502 8820 32 23 37  8  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2 1681996 138600 2295456 3284380    0    0    51  3476 7718 8538 29 19 33 19  0	
 2  1 1681996 137020 2295736 3284688    0    0    51  1868 7567 8279 26 15 33 26  0	
 2  0 1681996 135576 2296016 3285000    0    0    52  1413 7656 8610 31 20 41  8  0	
 1  3 1682068 151556 2285120 3283040    0   14    95  3193 7661 8012 28 21 21 30  0	
 2  2 1682068 148968 2285292 3283420    0    0    32  1945 7710 8277 27 13 31 30  0	
 5  2 1682068 143732 2285724 3284364    0    0   102  2978 8185 11411 42 20 16 22  0	
 4  1 1682068 145312 2286004 3285556    0    0   135  5071 8340 8977 39 18 11 32  0	
 0  0 1682068 142880 2286292 3286092    0    0    54  1764 7813 12328 44 22 15 19  0	
 1  0 1682068 147436 2286576 3286600    0    0    55  1452 7783 8596 26 12 54  8  0	
 7  2 1682068 147660 2286848 3286876    0    0    51  3950 8171 8040 25 14 32 28  0	
 3  0 1682068 145972 2287116 3287192    0    0    54  1101 7151 7774 24 13 40 23  0	
 5  0 1682068 137404 2287396 3287540    0    0    57  1088 7166 8127 31 17 44  8  0	
 7  1 1682068 141512 2287664 3287844    0    0    51  3986 8369 9747 40 37 13 10  0	
 2  0 1682068 144864 2287932 3288256    0    0    54  1440 7312 7973 26 13 40 21  0	
 2  0 1682068 143928 2288208 3288548    0    0    51  1133 7414 7731 24 12 49 16  0	
 0  2 1682068 143376 2288488 3288844    0    0    51  2458 7618 8019 25 15 43 17  0	
 7  0 1682068 133980 2288768 3289196    0    0    54  2859 8215 9092 31 20 24 25  0	
 1  2 1682068 140068 2289056 3289536    0    0    55  1481 7349 8138 28 15 48  9  0	
 2  1 1682068 139200 2289320 3289864    0    0    51  2789 7929 8824 29 19 34 19  0	
 0  0 1682068 140980 2289588 3290216    0    0    88  2083 7915 8002 27 13 38 22  0	
 4  0 1682068 138592 2289864 3290520    0    0    54  1250 7381 7859 24 11 57  8  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 1682068 136964 2290136 3290800    0    0    51  2305 7858 8204 26 18 43 13  0	
 1  0 1682068 139196 2290412 3291132    0    0    54  3015 8051 8099 26 13 23 38  0	
 1  0 1682068 138392 2290684 3291432    0    0    51  1089 7512 7950 25 13 56  6  0	
 1  4 1682068 137152 2290960 3291748    0    0    51  1441 7159 7700 27 12 48 13  0	
 0  1 1682068 131416 2291224 3292060    0    0    51  3928 8569 9544 35 28  9 27  0	
 4  1 1682068 136852 2291496 3292340    0    0    52  1754 7624 9138 35 28 24 12  0	
 1  1 1682068 137280 2291772 3292640    0    0    51  1918 7463 7490 23 11 52 13  0	
 0  0 1682068 136420 2292048 3292944    0    0    52  2522 7732 7771 23 10 38 29  0	
 2  1 1682068 134812 2292324 3293256    0    0    51  1217 7320 7944 26 15 48 12  0	
 0  2 1682068 134448 2292596 3293588    0    0    51  2238 7599 7831 25 11 44 20  0	
 4  0 1682068 129576 2292868 3293896    0    0    51  2848 7488 7968 28 20 17 35  0	
 2  3 1682068 131596 2293148 3294204    0    0    54  1237 7679 8619 31 22 36 11  0	
 0  2 1682068 129076 2293432 3294532    0    0    51  2658 8247 8588 29 19 30 22  0	
 2  0 1682068 131348 2293704 3294864    0    0    86  2571 7932 8807 32 22 30 16  0	
 0  3 1682068 132140 2293992 3295136    0    0    51   990 7371 7752 25 11 50 14  0	
 0  1 1682068 140828 2294264 3285680    0    0    51  1444 7227 7483 23  9 59  9  0	
 4  1 1682068 139780 2294532 3285980    0    0    51  4226 8552 8489 26 13 24 37  0	
 4  0 1682068 137400 2294820 3286264    0    0    54   613 7417 8022 29 14 50  7  0	
 3  2 1682068 135768 2295096 3286576    0    0    51   961 7724 9846 41 41 15  3  0	
 0  1 1682068 138008 2295380 3286900    0    0    54  4393 8211 8446 29 16 18 38  0	
