procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5033484  52284 1246024    0    0     0     1 11597 19974 37 16 47  1  0	
 1  0      0 5033252  52284 1246032    0    0     0     5 11137 20326 36 12 50  2  0	
 2  0      0 5033112  52284 1246040    0    0     0     4 11081 19104 35 12 53  1  0	
 2  0      0 5032896  52284 1246052    0    0     0    13 11937 19965 37 16 47  1  0	
 2  0      0 5033020  52284 1246064    0    0     0     6 11217 19525 35 12 51  2  0	
 8  0      0 5032848  52284 1246072    0    0     0     8 11274 20781 37 13 48  1  0	
 3  0      0 5033228  52284 1246080    0    0     0     3 11257 19057 34 15 51  0  0	
 0  0      0 5032856  52284 1246088    0    0     0     3 10723 19940 34 12 54  1  0	
 5  0      0 5032188  52284 1246096    0    0     0     4 10898 19955 37 12 49  2  0	
 1  0      0 5032776  52284 1246100    0    0     0    14 11453 19963 39 19 41  1  0	
 3  0      0 5032744  52284 1246112    0    0     0     8 11469 20681 37 12 49  2  0	
 2  0      0 5032768  52284 1246100    0    0     0     6 11126 20623 37 14 48  1  0	
 0  0      0 5032824  52284 1246108    0    0     0     5 11699 19919 36 15 46  2  0	
 5  0      0 5032716  52284 1246116    0    0     0     9 11181 20178 34 13 52  1  0	
 5  0      0 5033228  52284 1246124    0    0     0     0 10849 19554 34 12 52  2  0	
 0  0      0 5032880  52284 1246136    0    0     0    13 11666 20036 37 15 47  1  0	
 4  0      0 5033260  52284 1246144    0    0     0     7 11081 20707 37 12 47  4  0	
 2  0      0 5033368  52284 1246152    0    0     0     5 10884 20402 36 13 49  1  0	
 0  0      0 5032864  52284 1246160    0    0     0     4 11659 19469 36 15 48  1  0	
 0  0      0 5032880  52284 1246164    0    0     0     7 10923 19261 35 12 52  1  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 5033020  52284 1246188    0    0     0     6 11278 20130 36 12 51  1  0	
 0  0      0 5032880  52284 1246196    0    0     0     9 11547 20179 37 15 48  0  0	
 0  0      0 5033020  52284 1246200    0    0     0     6 11031 19254 35 11 51  2  0	
 1  0      0 5032772  52284 1246216    0    0     0     5 11273 21217 36 13 47  4  0	
 7  0      0 5030256  52284 1246224    0    0     0     4 11384 20041 39 18 42  1  0	
 1  0      0 5032700  52284 1246232    0    0     0     4 11075 19603 35 12 52  1  0	
 2  0      0 5032972  52284 1246220    0    0     0     3 11264 20192 37 12 51  0  0	
 0  0      0 5032708  52284 1246236    0    0     0    16 11695 19947 37 15 44  3  0	
 1  0      0 5032996  52284 1246244    0    0     0     0 11548 20735 38 12 50  0  0	
 0  0      0 5032632  52284 1246252    0    0     0     5 11237 20761 36 13 48  3  0	
 0  0      0 5032516  52284 1246260    0    0     0     8 11616 20330 37 16 46  2  0	
 1  0      0 5033012  52284 1246268    0    0     0     4 11315 20753 37 13 49  2  0	
 0  0      0 5033020  52284 1246288    0    0     0     4 11006 19656 35 12 53  1  0	
 3  0      0 5032640  52284 1246300    0    0     0    17 11102 19747 34 16 47  3  0	
 1  0      0 5032772  52284 1246304    0    0     0     5 11630 20338 37 12 51  0  0	
 2  0      0 5032772  52284 1246312    0    0     0     4 11126 19907 34 12 51  3  0	
 1  0      0 5032632  52284 1246320    0    0     0     5 11460 20309 37 13 50  1  0	
 2  0      0 5032640  52284 1246328    0    0     0     5 11729 20018 37 15 47  1  0	
 0  0      0 5032764  52284 1246332    0    0     0     4 11057 20062 37 12 48  3  0	
 0  0      0 5032996  52284 1246348    0    0     0    18 11143 20788 37 14 48  1  0	
 0  0      0 5032404  52284 1246356    0    0     0     0 11734 20145 38 18 44  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 5032668  52284 1246364    0    0     0     6 10796 20109 36 14 49  1  0	
 3  0      0 5032288  52284 1246356    0    0     0     6 11400 20781 38 13 47  2  0	
 0  0      0 5032616  52284 1246360    0    0     0     7 11703 19595 36 15 47  1  0	
 0  0      0 5032640  52284 1246380    0    0     0     5 11135 19543 35 12 51  2  0	
 8  0      0 5032260  52284 1246392    0    0     0    15 10956 20252 37 13 49  2  0	
 2  0      0 5032492  52284 1246400    0    0     0     5 11724 20663 38 16 44  2  0	
 0  0      0 5032616  52284 1246404    0    0     0     0 11077 20533 37 13 51  0  0	
 2  0      0 5032640  52284 1246412    0    0     0     7 10741 19351 35 12 51  2  0	
 2  0      0 5032640  52284 1246420    0    0     0     5 11581 20168 36 15 48  1  0	
 0  0      0 5032764  52284 1246428    0    0     0     5 11050 19390 34 11 52  3  0	
13  0      0 5032500  52284 1246440    0    0     0    14 10991 20504 36 14 48  2  0	
 0  0      0 5032872  52284 1246452    0    0     0     6 12101 19909 36 16 45  4  0	
 3  0      0 5033244  52284 1246456    0    0     0     8 11202 20782 37 14 48  1  0	
 0  0      0 5032880  52284 1246464    0    0     0     5 10847 19987 35 11 53  1  0	
 2  0      0 5032148  52284 1246476    0    0     0     5 11428 20056 39 20 41  0  0	
 1  0      0 5032716  52284 1246480    0    0     0     7 11016 19826 36 11 51  1  0	
 2  1      0 5032592  52284 1246468    0    0     0    15 11013 20426 36 12 48  3  0	
 1  0      0 5032864  52284 1246480    0    0     0     0 11637 19193 36 14 49  0  0	
 0  0      0 5032748  52284 1246488    0    0     0     6 11038 19636 35 12 48  6  0	
 0  0      0 5032764  52284 1246492    0    0     0     3 11135 19916 36 12 52  1  0	
 3  0      0 5032516  52284 1246504    0    0     0     4 12031 20806 37 16 46  1  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5032772  52284 1246508    0    0     0     5 11259 20506 36 12 50  1  0	
 1  0      0 5032656  52284 1246524    0    0     0    15 10605 19205 35 12 50  3  0	
