procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 130048 5094368 1069600    0    0    51    14 7731 19894 36  9 55  0  0	
 2  0      0 129668 5094632 1069588    0    0    51    12 7868 20660 38  8 53  2  0	
 2  0      0 129544 5094896 1069596    0    0    51     6 8556 20180 36 10 54  0  0	
 1  0      0 129584 5095160 1069608    0    0    51     7 7781 20013 37  8 55  1  0	
 0  0      0 128980 5095424 1069612    0    0    51     5 7837 19744 36  8 56  0  0	
 1  1      0 155268 5068936 1069620    0    0    51     4 8901 20094 38 10 51  2  0	
 0  1      0 155268 5069204 1069624    0    0    51    15 7775 19746 36  9 54  0  0	
 3  0      0 155020 5069460 1069656    0    0    51     0 7964 20907 36  8 56  0  0	
 0  0      0 154044 5069724 1069664    0    0    51    10 8724 21164 37 11 51  1  0	
 0  0      0 153796 5069988 1069676    0    0    51     7 7920 20650 37  8 55  0  0	
 1  0      0 153564 5070252 1069684    0    0    51     4 7754 19355 36  8 56  0  0	
 5  0      0 154052 5070516 1069692    0    0    51     5 8092 19064 35  9 56  0  0	
 5  0      0 153548 5070780 1069696    0    0    51    16 7857 20152 37  8 53  2  0	
 3  1      0 153052 5071044 1069696    0    0    51     5 7790 19651 36  8 57  0  0	
 0  1      0 152256 5071308 1069708    0    0    51     6 8680 19611 38 13 48  0  0	
 0  1      0 152352 5071572 1069716    0    0    51     9 7691 19690 35  8 57  0  0	
 0  1      0 151904 5071836 1069724    0    0    51     4 7775 20044 36  8 55  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 152384 5072100 1069720    0    0    51     3 8506 20498 37 10 53  0  0	
 2  1      0 152176 5072364 1069724    0    0    51    14 7881 20477 37  8 54  1  0	
 3  1      0 152144 5072628 1069740    0    0    51     5 7806 20822 37  9 54  0  0	
 2  0      0 151284 5072884 1069764    0    0    51     0 8471 20180 36 10 54  0  0	
 0  0      0 151044 5073148 1069776    0    0    51     5 8013 20659 37  8 55  0  0	
 2  0      0 150564 5073412 1069788    0    0    51     7 7900 20520 38  9 53  1  0	
 7  0      0 150440 5073676 1069796    0    0    51     7 8607 20190 37 10 53  0  0	
 2  0      0 150192 5073940 1069804    0    0    51    13 7955 20513 38  9 52  1  0	
 2  0      0 149944 5074204 1069800    0    0    51    12 7820 20283 36  8 56  0  0	
 3  0      0 149944 5074468 1069808    0    0    51     5 8576 20413 38 10 52  0  0	
 0  1      0 149820 5074732 1069824    0    0    51     8 7917 20076 36  8 56  0  0	
 1  0      0 149448 5074996 1069836    0    0    51     8 7802 20326 37  8 54  0  0	
 1  1      0 148588 5075260 1069844    0    0    51     4 8701 19972 37  9 54  0  0	
 1  1      0 148336 5075524 1069852    0    0    51    16 8202 20831 40 12 47  0  0	
 2  0      0 148756 5075780 1069864    0    0    51     0 7854 20025 36  9 55  0  0	
 6  0      0 147772 5076044 1069856    0    0    51    10 8525 21462 38 10 51  1  0	
 3  0      0 147276 5076308 1069872    0    0    51     6 7974 20864 37  9 54  0  0	
 0  1      0 147192 5076572 1069880    0    0    51     7 7701 19944 35  8 56  1  0	
 1  0      0 146696 5076836 1069884    0    0    51     4 8538 21100 39 10 49  2  0	
 2  0      0 146448 5077100 1069896    0    0    51    12 7935 19904 37  9 55  0  0	
 0  0      0 146200 5077364 1069892    0    0    51     8 7744 19703 36  8 52  4  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  1      0 145968 5077628 1069900    0    0    51     5 8305 19844 35 10 54  0  0	
 0  0      0 145968 5077892 1069912    0    0    51     8 8156 20673 39  8 50  2  0	
 0  0      0 145596 5078148 1069936    0    0    51     0 8104 20736 38  9 54  0  0	
 3  0      0 144728 5078412 1069940    0    0    51     4 8446 20844 37  9 53  0  0	
 0  0      0 144704 5078676 1069948    0    0    51    13 8148 20729 37  9 55  0  0	
 4  0      0 144968 5078940 1069968    0    0    51    10 8189 21724 38  9 53  0  0	
 4  0      0 144348 5079204 1069976    0    0    51     3 8323 20073 35 10 54  0  0	
 3  0      0 143956 5079468 1069972    0    0    51     5 8235 20736 38 11 49  2  0	
 0  0      0 143640 5079732 1069988    0    0    51    13 7741 19840 37  9 55  0  0	
 1  0      0 143836 5079996 1069976    0    0    51     4 8449 20749 37  9 53  1  0	
 1  1      0 143448 5080260 1069984    0    0    51    17 8199 20332 37  9 54  0  0	
 5  0      0 143256 5080516 1070000    0    0    51     1 7781 20577 36  8 56  0  0	
 8  0      0 142892 5080780 1070004    0    0    51     6 8355 21021 39 10 51  0  0	
 2  0      0 143016 5081044 1070016    0    0    51     5 8104 20664 36  9 56  0  0	
 0  0      0 142768 5081308 1070028    0    0    51     5 7755 20100 37  8 54  1  0	
 1  0      0 142132 5081572 1070040    0    0    51    10 8233 21037 37 10 52  0  0	
 0  0      0 141868 5081836 1070044    0    0    51    15 8019 20048 37 10 52  1  0	
 2  0      0 142116 5082100 1070060    0    0    51     9 7907 20544 36  9 55  0  0	
 3  0      0 141604 5082364 1070064    0    0    51     4 8152 20511 37  9 53  0  0	
 0  0      0 141256 5082628 1070076    0    0    51     5 8264 20466 37  9 54  0  0	
 1  0      0 140784 5082892 1070088    0    0    51     7 7913 20532 38  8 52  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 133328 5083148 1070104    0    0    51     0 7959 20792 38  9 53  0  0	
 2  0      0 139476 5083412 1070108    0    0    51    14 8478 20491 40 12 47  1  0	
 0  0      0 139400 5083676 1070116    0    0    51    13 7712 19906 35  8 57  0  0	
 0  0      0 139836 5083940 1070124    0    0    51     4 7954 21392 40  9 51  0  0	
 2  0      0 139216 5084204 1070116    0    0    51     5 8445 20105 36 10 54  0  0	
 6  0      0 139048 5084468 1070112    0    0    51     4 7950 20597 38  8 54  0  0	
 1  0      0 138784 5084732 1070136    0    0    51     5 7993 20555 37  9 54  0  0	
 1  0      0 138420 5084988 1070148    0    0    51     9 8735 19954 37  9 52  2  0	
 1  0      0 138916 5085252 1070168    0    0    51     5 8014 21154 37  9 54  0  0	
 0  0      0 138040 5085516 1070176    0    0    51     6 7803 20400 37  8 55  0  0	
 1  0      0 137784 5085780 1070192    0    0    51     3 8592 21187 38 10 52  0  0	
 2  0      0 137560 5086044 1070196    0    0    51     6 7622 19811 36  8 56  0  0	
 0  0      0 137172 5086308 1070208    0    0    51     7 7736 20333 37  9 54  0  0	
 2  1      0 137072 5086572 1070216    0    0    51    16 8650 20526 37  9 52  1  0	
 0  0      0 136956 5086836 1070216    0    0    51     6 7740 20357 36  9 53  2  0	
 2  0      0 134964 5087100 1070224    0    0    51     4 7687 20292 36  8 56  0  0	
 0  0      0 136460 5087364 1070228    0    0    51    10 8706 20222 38 10 50  3  0	
 0  0      0 135432 5087620 1070244    0    0    51     1 8106 21371 40 11 48  0  0	
 0  0      0 135240 5087884 1070260    0    0    51     5 7785 20878 37  9 54  0  0	
 0  0      0 135140 5088148 1070268    0    0    51    16 8478 19973 37 10 53  0  0	
 2  0      0 135752 5088412 1070264    0    0    51     7 7840 21072 39  9 51  1  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 135304 5088676 1070272    0    0    51     6 7757 20337 36  8 56  0  0	
 2  0      0 134956 5088940 1070280    0    0    51     4 8434 20489 36 10 52  1  0	
 0  0      0 134220 5089204 1070288    0    0    51     7 7943 21016 38  9 54  0  0	
 0  0      0 134468 5089468 1070296    0    0    51    11 7863 20712 38  9 53  0  0	
 0  0      0 133724 5089732 1070308    0    0    51    15 8378 20006 36  9 55  0  0	
 0  0      0 133352 5089988 1070320    0    0    51     0 7781 20446 37  8 55  1  0	
 0  0      0 133104 5090252 1070328    0    0    51     6 7586 19895 36  8 56  0  0	
 0  0      0 133104 5090516 1070340    0    0    51     4 8513 20283 37 10 50  2  0	
 2  0      0 132856 5090780 1070348    0    0    51     5 7890 20438 37  8 54  0  0	
 2  0      0 132236 5091044 1070356    0    0    51     6 7957 20865 36  9 55  0  0	
 2  0      0 131740 5091308 1070368    0    0    51    21 8685 20114 37  9 54  0  0	
 3  0      0 130644 5091572 1070376    0    0    51     8 7896 20608 37  9 53  0  0	
 0  0      0 131156 5091836 1070380    0    0    51     4 8144 21183 40 11 49  0  0	
 0  1      0 131320 5092100 1070380    0    0    51     4 8563 20789 39 10 50  1  0	
 0  0      0 130700 5092356 1070380    0    0    51     0 7778 20220 37  8 54  1  0	
 0  0      0 130840 5092620 1070384    0    0    51     4 7891 20928 37  9 55  0  0	
 0  0      0 130368 5092884 1070396    0    0    51    14 8733 20497 38 10 50  2  0	
 0  0      0 130244 5093148 1070404    0    0    51     9 7808 20384 36  9 55  0  0	
 0  0      0 129996 5093412 1070412    0    0    51     9 7749 20501 36  8 56  0  0	
 3  0      0 129748 5093676 1070412    0    0    51     5 8506 20136 38 10 52  0  0	
 3  0      0 129500 5093940 1070420    0    0    51     4 7695 20252 38  7 52  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 129128 5094204 1070432    0    0    51     5 7783 20288 36  8 56  0  0	
 3  0      0 129128 5094468 1070440    0    0    51    18 8431 20017 38  9 52  1  0	
 4  0      0 129004 5094724 1070472    0    0    51     1 7877 20778 38  8 54  0  0	
 3  0      0 128500 5094988 1070476    0    0    51     6 7815 21218 37  9 54  0  0	
 6  0      0 128236 5095252 1070492    0    0    51     5 8627 21104 38 10 52  0  0	
 2  0      0 128012 5095516 1070500    0    0    51    10 7861 20599 37  8 55  0  0	
 5  0      0 127256 5095780 1070508    0    0    51     5 8024 21134 41 12 46  0  0	
 5  0      0 127256 5096044 1070516    0    0    51    16 8555 20479 37 10 52  2  0	
 0  0      0 126840 5096308 1070528    0    0    51     8 7780 20690 36  8 55  0  0	
 1  0      0 126376 5096572 1070508    0    0    51     3 7816 20679 37  8 54  1  0	
 1  0      0 149216 5074300 1070528    0    0    51     1 8455 20723 37 11 52  0  0	
 0  1      0 148844 5074564 1070532    0    0    51     9 7707 20055 37  8 54  1  0	
 2  0      0 148224 5074828 1070548    0    0    51    10 7913 20496 38  8 54  0  0	
 0  0      0 148332 5075092 1070552    0    0    51    14 8727 21139 38 12 50  0  0	
 0  0      0 148076 5075356 1070576    0    0    51     7 7769 20281 36  8 53  3  0	
 2  0      0 147804 5075620 1070576    0    0    51     4 7950 21184 37  9 54  0  0	
 0  0      0 147036 5075876 1070600    0    0    51     2 8384 20480 36 10 53  1  0	
 0  0      0 146828 5076140 1070604    0    0    51     6 7823 20427 37  7 55  0  0	
 2  0      0 147076 5076404 1070612    0    0    51     3 7927 20789 38  9 53  0  0	
 2  0      0 146580 5076668 1070620    0    0    51    15 8483 20214 37 10 53  0  0	
 1  0      0 146348 5076932 1070632    0    0    51     9 7768 21055 37  8 53  2  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 145976 5077196 1070632    0    0    51     6 7850 20768 38  8 53  0  0	
 6  0      0 145640 5077460 1070640    0    0    51     5 8500 20883 41 14 43  1  0	
 0  0      0 145440 5077724 1070644    0    0    51     4 7850 20229 38  8 54  0  0	
 3  0      0 145084 5077980 1070664    0    0    51     0 7590 20266 37  9 54  0  0	
 0  0      0 145060 5078244 1070652    0    0    51    14 8649 20929 37 10 53  0  0	
 0  0      0 144976 5078508 1070676    0    0    51    11 7812 20728 37  8 54  1  0	
 1  0      0 144696 5078772 1070680    0    0    51     8 7925 20996 37  9 54  0  0	
 3  0      0 144448 5079036 1070692    0    0    51     4 8670 21030 38 10 52  0  0	
 0  0      0 144232 5079300 1070692    0    0    51     4 7721 20173 37  7 52  3  0	
 2  0      0 144256 5079564 1070696    0    0    51     7 7928 21372 38  9 53  0  0	
 2  0      0 143512 5079828 1070708    0    0    51    15 8435 20214 37 10 52  1  0	
 1  0      0 143264 5080092 1070716    0    0    51    10 7802 20749 37  9 54  0  0	
 1  0      0 143148 5080356 1070724    0    0    51     8 7714 19941 36  8 56  0  0	
 5  0      0 142776 5080620 1070736    0    0    51     5 8378 20058 37 10 53  0  0	
 0  0      0 142528 5080884 1070744    0    0    51     4 7751 19570 35  8 56  2  0	
 0  0      0 142156 5081148 1070752    0    0    51     8 7800 20011 36  9 55  0  0	
 2  0      0 140720 5081412 1070760    0    0    51    14 8530 20439 37 10 49  3  0	
 2  0      0 141608 5081676 1070772    0    0    51     6 7979 21392 39 11 50  0  0	
 3  1      0 141572 5081940 1070784    0    0    51     4 7824 21307 38  9 52  1  0	
 1  0      0 141036 5082204 1070772    0    0    51     4 8455 20315 36 10 52  1  0	
 0  0      0 140432 5082468 1070784    0    0    51     4 7884 20160 37  9 55  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 140116 5082724 1070796    0    0    51     1 7704 20927 36  9 54  2  0	
 2  0      0 139892 5082988 1070804    0    0    51    16 8427 19337 35  9 56  0  0	
 3  0      0 139792 5083252 1070812    0    0    51     6 7848 20230 36  8 53  2  0	
 2  0      0 139420 5083516 1070824    0    0    51     6 7800 20499 36  8 56  0  0	
 1  0      0 139668 5083780 1070832    0    0    51     7 7966 19796 36 10 52  1  0	
 3  0      0 139296 5084044 1070844    0    0    51     5 7888 20724 37  8 55  0  0	
 1  0      0 138924 5084308 1070848    0    0    51     5 7817 20405 37  9 54  1  0	
 1  0      0 137924 5084572 1070852    0    0    51    15 8193 19918 37  9 54  0  0	
 2  0      0 138048 5084836 1070872    0    0    51    11 7770 20002 35  8 55  2  0	
 1  0      0 138040 5085100 1070884    0    0    51     8 7865 20624 37  8 54  0  0	
 1  0      0 137544 5085356 1070904    0    0    51     0 8172 19785 36 10 52  2  0	
 2  0      0 136888 5085620 1070916    0    0    51     5 8038 19306 39 11 49  0  0	
 2  0      0 136944 5085884 1070920    0    0    51     3 8001 21746 39  9 53  0  0	
 1  0      0 136464 5086148 1070928    0    0    51    13 8272 20640 37 10 52  1  0	
 0  0      0 136348 5086412 1070916    0    0    51     7 7695 20219 37  9 55  0  0	
 0  0      0 135900 5086676 1070928    0    0    51     9 7817 20546 37  8 55  0  0	
 2  0      0 135684 5086940 1070936    0    0    51     7 8141 20056 36 10 54  0  0	
 1  0      0 135436 5087204 1070936    0    0    51     3 7958 20593 37  8 53  2  0	
 3  0      0 135064 5087468 1070952    0    0    51     4 7726 19970 36  8 55  0  0	
 1  0      0 134816 5087724 1070964    0    0    51     9 8424 19795 38 10 53  0  0	
 0  0      0 135056 5087988 1070984    0    0    51     6 7853 19817 37  8 55  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 135040 5088252 1070992    0    0    51     4 7751 20370 37  8 54  0  0	
 0  0      0 134172 5088516 1071008    0    0    51     8 8017 19648 36 10 54  0  0	
 5  0      0 133816 5088780 1071008    0    0    51    11 7943 20618 37  8 52  3  0	
 1  0      0 133824 5089044 1071016    0    0    51     5 7662 19869 37  8 55  0  0	
 0  0      0 133808 5089300 1071028    0    0    51     9 8330 21030 39 10 51  0  0	
 0  0      0 133552 5089564 1071036    0    0    51     7 8025 20028 37  9 54  0  0	
 0  0      0 132588 5089828 1071048    0    0    51     5 8182 21543 40 12 48  0  0	
 3  0      0 132572 5090092 1071060    0    0    51     5 7849 20066 37 10 53  0  0	
 0  0      0 132272 5090356 1071064    0    0    51     7 8071 20865 37  9 55  0  0	
 2  0      0 131776 5090620 1071044    0    0    51     7 8022 21248 38  8 54  0  0	
 6  0      0 125964 5090884 1071056    0    0    51    17 8073 20480 38 12 51  0  0	
 0  0      0 131676 5091140 1071084    0    0    51     0 8221 20578 39  8 53  0  0	
 0  0      0 131956 5091404 1071088    0    0    51     5 7827 20343 37  9 54  0  0	
 5  0      0 131444 5091668 1071112    0    0    51     6 8052 20959 36  9 54  0  0	
 1  0      0 130980 5091932 1071116    0    0    51     7 8470 20371 37 10 51  2  0	
 4  0      0 131004 5092196 1071124    0    0    51     6 7768 20433 37  8 55  0  0	
 1  0      0 130384 5092460 1071132    0    0    51    14 7890 20178 37  9 51  3  0	
 0  0      0 152828 5070196 1071140    0    0    51    12 8445 20063 38  9 52  0  0	
 1  0      0 152704 5070460 1071140    0    0    51     5 7874 20564 37  8 55  0  0	
 2  0      0 152332 5070716 1071156    0    0    51     1 7901 20101 36  9 55  0  0	
 1  0      0 152208 5070980 1071168    0    0    51     5 8384 19809 37  9 54  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 151088 5071244 1071180    0    0    51     3 7779 19722 39 10 50  1  0	
 0  0      0 151300 5071508 1071184    0    0    51    12 7889 20550 37  9 54  0  0	
 1  0      0 151680 5071772 1071196    0    0    51     7 8456 20071 37  9 53  1  0	
 1  0      0 151044 5072036 1071180    0    0    51     3 7776 20743 37  8 55  0  0	
 0  0      0 150572 5072300 1071192    0    0    51     7 7935 20674 38  9 51  2  0	
 2  0      0 150324 5072564 1071200    0    0    51     7 8430 20527 39 10 51  0  0	
 0  0      0 150712 5072828 1071200    0    0    51     4 7970 20771 37  8 55  0  0	
 5  0      0 150092 5073092 1071208    0    0    51    17 7942 21131 37  9 54  0  0	
 0  0      0 149720 5073348 1071224    0    0    51     1 8402 20280 38  9 52  2  0	
 0  0      0 149596 5073612 1071232    0    0    51     5 7972 21180 38  9 53  0  0	
 0  0      0 148844 5073876 1071240    0    0    51     5 7960 20763 48  8 44  0  0	
 4  0      0 148976 5074140 1071256    0    0    51     6 8228 20244 38  9 53  0  0	
 2  0      0 148728 5074404 1071260    0    0    51    11 7676 19757 36  8 56  0  0	
 0  0      0 148232 5074668 1071276    0    0    51    15 7911 20683 37  9 53  0  0	
 0  0      0 147736 5074932 1071292    0    0    51     7 8375 19924 36  8 51  4  0	
 2  0      0 147364 5075196 1071296    0    0    51     7 7845 20677 37  9 55  0  0	
 1  0      0 147228 5075452 1071312    0    0    51     0 8239 20874 41 12 47  0  0	
 0  0      0 146764 5075724 1071320    0    0    51     8 8913 22192 39 10 48  3  0	
 0  0      0 146276 5075988 1071312    0    0    51     7 7918 21209 37  8 55  0  0	
 3  0      0 146276 5076252 1071320    0    0    51    18 7795 20277 37  8 54  0  0	
 0  0      0 146176 5076516 1071324    0    0    51     7 8574 20391 38  9 53  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 145968 5076780 1071336    0    0    51     5 7781 20783 36  8 55  0  0	
 0  0      0 145480 5077044 1071340    0    0    51     4 8014 20958 38  9 53  0  0	
 3  0      0 145232 5077308 1071344    0    0    51     6 8254 19872 36 10 50  4  0	
 1  0      0 144984 5077572 1071356    0    0    51     4 7765 20284 36  8 56  0  0	
 2  0      0 144984 5077828 1071376    0    0    51     8 7922 20806 37 10 51  2  0	
 9  0      0 144372 5078092 1071392    0    0    51    10 8306 19689 36  9 54  0  0	
 1  0      0 144372 5078356 1071400    0    0    51     4 7802 20500 36  9 55  0  0	
 2  0      0 143712 5078620 1071416    0    0    51     6 8019 20971 37 10 53  0  0	
 1  1      0 144108 5078884 1071424    0    0    51     5 8518 20901 38  9 51  2  0	
 0  0      0 143984 5079148 1071436    0    0    51     6 7599 19979 36  8 55  1  0	
 0  0      0 142608 5079412 1071444    0    0    51    16 7980 19700 38 12 50  0  0	
 1  0      0 142608 5079676 1071444    0    0    51     7 8367 20675 37  9 54  0  0	
 0  0      0 142696 5079940 1071448    0    0    51     9 7844 20482 36  8 56  0  0	
 2  0      0 142332 5080196 1071448    0    0    51     0 7744 20511 37  8 55  0  0	
 2  0      0 142744 5080460 1071452    0    0    51     4 8463 20431 38  9 52  0  0	
 0  0      0 142372 5080724 1071464    0    0    51     6 7655 20188 37  7 55  1  0	
 2  0      0 142008 5080988 1071476    0    0    51    16 7631 20200 37  8 55  0  0	
 3  0      0 141512 5081252 1071496    0    0    51     8 8322 19889 36  9 52  2  0	
 2  0      0 140892 5081516 1071496    0    0    51     4 7783 19583 36  8 55  0  0	
 0  0      0 140388 5081780 1071508    0    0    51     8 7973 20728 37  9 53  0  0	
 1  0      0 140644 5082044 1071512    0    0    51     7 8650 20611 37 10 53  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 140784 5082308 1071524    0    0    51     7 7745 20423 36  8 56  0  0	
 2  0      0 139544 5082564 1071540    0    0    51     9 7853 19951 36  9 55  0  0	
 5  0      0 140032 5082828 1071548    0    0    51     7 8106 19544 35  8 53  4  0	
 0  0      0 139660 5083092 1071552    0    0    51     5 7939 20965 39  8 52  0  0	
