procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 4477896  52384 1731260    0    0     0    16 12876 23282 41 16 41  2  0	
 1  0      0 4478020  52384 1731264    0    0     0     7 13279 22545 39 17 41  2  0	
 0  0      0 4477920  52384 1731272    0    0     0    10 12878 23008 42 16 41  1  0	
 2  0      0 4478036  52384 1731284    0    0     0     5 12647 22055 39 15 43  3  0	
 7  0      0 4477912  52384 1731296    0    0     0     6 13259 22791 41 18 41  0  0	
 2  1      0 4478160  52384 1731300    0    0     0     7 13056 22964 41 17 40  2  0	
 4  0      0 4478112  52388 1731308    0    0     0    10 13459 24085 40 16 42  1  0	
10  0      0 4477980  52388 1731316    0    0     0    10 13445 23582 42 17 39  2  0	
 0  0      0 4478136  52388 1731320    0    0     0     6 12763 22383 41 17 42  1  0	
 0  0      0 4478144  52388 1731328    0    0     0    10 12854 22386 40 15 45  1  0	
 6  0      0 4477896  52388 1731336    0    0     0     6 13610 22567 41 18 40  1  0	
 7  0      0 4474808  52388 1731348    0    0     0     0 12627 22125 41 18 40  1  0	
 1  0      0 4477880  52388 1731356    0    0     0    14 12933 23036 43 18 39  0  0	
 3  0      0 4476600  52388 1731364    0    0     0    10 13659 22173 42 18 40  1  0	
 4  0      0 4477740  52388 1731368    0    0     0     6 12684 22285 40 17 42  1  0	
 3  1      0 4477764  52388 1731376    0    0     0     6 12827 22652 40 16 43  1  0	
 1  0      0 4478144  52388 1731388    0    0     0    11 13429 22466 40 17 39  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 4478020  52388 1731396    0    0     0     7 13051 23397 42 16 42  0  0	
 3  0      0 4478500  52388 1731404    0    0     0    17 14051 25019 41 16 40  4  0	
 2  1      0 4477632  52388 1731420    0    0     0     6 13781 23440 43 17 40  0  0	
 3  0      0 4477880  52388 1731424    0    0     0     1 13601 24432 40 17 42  1  0	
 8  0      0 4478044  52388 1731436    0    0     0     5 12946 22579 40 15 44  1  0	
 3  0      0 4478052  52388 1731444    0    0     0     7 13328 22910 40 19 37  4  0	
 2  0      0 4477928  52388 1731452    0    0     0    10 12651 21911 40 16 44  1  0	
 1  0      0 4478176  52388 1731456    0    0     0    17 12643 22377 40 16 41  3  0	
 1  0      0 4477928  52388 1731464    0    0     0     0 13067 22631 41 17 42  0  0	
 6  0      0 4477680  52388 1731472    0    0     0     5 12955 22932 41 16 42  2  0	
 4  0      0 4477684  52388 1731484    0    0     0     8 12869 23614 43 18 37  1  0	
 4  0      0 4477880  52388 1731492    0    0     0     6 13362 22317 41 17 41  1  0	
 3  0      0 4477872  52388 1731500    0    0     0    10 12956 23126 41 17 39  3  0	
 0  0      0 4477508  52388 1731508    0    0     0    20 12666 23053 41 15 39  5  0	
 2  0      0 4477632  52388 1731516    0    0     0     6 13655 23282 42 19 37  2  0	
 4  1      0 4477624  52388 1731524    0    0     0     0 12507 22368 40 16 43  1  0	
 4  0      0 4477772  52388 1731528    0    0     0     5 12697 22418 40 15 44  2  0	
 1  0      0 4477904  52388 1731536    0    0     0     5 13612 23383 41 18 40  1  0	
 1  0      0 4477532  52388 1731544    0    0     0    11 12856 22711 41 16 42  1  0	
 2  0      0 4477408  52388 1731552    0    0     0    17 12785 22583 38 16 45  1  0	
 1  0      0 4477788  52388 1731556    0    0     0    11 13565 22969 41 18 38  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 4477788  52388 1731564    0    0     0     6 12770 22097 39 16 44  1  0	
 0  0      0 4477788  52388 1731576    0    0     0     6 12843 22097 38 15 42  5  0	
 0  0      0 4477664  52388 1731584    0    0     0     8 13354 22652 40 18 40  3  0	
 7  0      0 4477664  52388 1731596    0    0     0     1 12805 22774 42 16 41  1  0	
 0  0      0 4477436  52388 1731604    0    0     0    17 12509 22865 43 20 36  2  0	
 1  0      0 4477608  52388 1731612    0    0     0     8 13224 23010 42 18 39  1  0	
 1  0      0 4477460  52388 1731620    0    0     0     9 12865 22947 40 16 43  2  0	
 2  0      0 4477492  52388 1731628    0    0     0     5 12820 22696 41 15 41  3  0	
 1  0      0 4477896  52388 1731632    0    0     0     8 13421 23278 41 18 41  1  0	
 1  1      0 4477772  52388 1731640    0    0     0     6 13126 22925 40 16 43  1  0	
 8  1      0 4477648  52388 1731648    0    0     0    18 12662 22437 39 16 44  2  0	
 1  0      0 4477664  52388 1731656    0    0     0     2 13550 23257 41 17 42  1  0	
 0  0      0 4477532  52388 1731660    0    0     0     5 12455 22349 40 16 44  1  0	
 0  0      0 4477408  52388 1731668    0    0     0    11 12607 22629 39 16 44  2  0	
 6  0      0 4477408  52388 1731680    0    0     0     6 13092 22528 40 17 40  3  0	
 3  0      0 4477508  52388 1731688    0    0     0    10 12456 22207 40 18 40  2  0	
 0  0      0 4477392  52388 1731696    0    0     0    17 12776 22570 40 16 40  4  0	
 4  0      0 4477764  52388 1731700    0    0     0     9 13588 23543 41 19 39  1  0	
 2  0      0 4477500  52388 1731712    0    0     0     1 12864 22357 39 16 43  2  0	
 1  0      0 4477032  52388 1731724    0    0     0     6 12929 23152 43 19 37  1  0	
 3  0      0 4477436  52388 1731732    0    0     0     4 13743 23003 43 18 38  1  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 4477228  52388 1731736    0    0     0    13 12584 22493 40 16 41  3  0	
 1  0      0 4477336  52388 1731748    0    0     0    17 12885 22681 40 17 39  4  0	
 2  0      0 4477408  52388 1731752    0    0     0     6 13072 22142 39 16 43  2  0	
 1  0      0 4477756  52388 1731760    0    0     0     5 12760 21856 40 16 43  1  0	
 3  0      0 4477540  52388 1731772    0    0     0     8 12806 22620 40 15 45  0  0	
 0  0      0 4477672  52388 1731776    0    0     0     0 13210 22350 42 17 41  0  0	
