Linux 2.6.32-504.12.2.el6.x86_64 (ATCA47-0-0-1) 	11/19/15 	_x86_64_	(2 CPU)

11/19/15 16:42:12
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
drbd0             0.00     0.00    0.00   14.60     0.00   115.20     7.89     0.13    9.01   0.97   1.42
drbd1             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd2             0.00     0.00    0.00    2.00     0.00    16.00     8.00     0.35  173.10  29.10   5.82
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-6              0.00     0.00    0.00   14.40     0.00   115.20     8.00     0.13    9.14   0.99   1.42
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-8              0.00     0.00    0.00    0.40     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-9              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-10             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd3             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-11             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd4             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-12             0.00     0.00    0.00    1.00     0.00     8.00     8.00     0.00    0.40   0.20   0.02
dm-13             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd5             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-14             0.00     0.00    0.00   13.00     0.00   104.00     8.00     0.89   69.42  24.54  31.90
drbd6             0.00     0.00    0.00   13.00     0.00   104.00     8.00     1.01   79.15  32.20  41.86

11/19/15 16:55:32
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.00    94.80    0.40  279.20    51.20  2976.00    10.83    39.94  148.66   1.22  34.18
sdb               6.00    12.20    0.40    1.80    51.20   110.40    73.45     0.00    1.45   1.09   0.24
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    7.20     0.00    57.60     8.00     0.52   71.97   7.17   5.16
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00   22.00     0.00   176.00     8.00     0.06    2.51   0.05   0.12
drbd0             0.00     0.00    0.00   14.00     0.00   110.40     7.89     0.16   11.10   0.79   1.10
drbd1             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd2             0.00     0.00    0.00   22.00     0.00   176.00     8.00    12.58  571.95   5.28  11.62
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-6              0.00     0.00    0.00   13.80     0.00   110.40     8.00     0.16   11.28   0.80   1.10
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-8              0.00     0.00    0.00    0.20     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-9              0.00     0.00    0.00    0.80     0.00     6.40     8.00     0.16  202.00  76.00   6.08
dm-10             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd3             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-11             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd4             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-12             0.00     0.00    0.00    2.40     0.00    19.20     8.00     0.01    2.08   2.08   0.50
dm-13             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd5             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-14             0.00     0.00    0.00    9.40     0.00    75.20     8.00     0.48   51.96  20.32  19.10
drbd6             0.00     0.00    0.00    9.40     0.00    75.20     8.00     1.01  108.28  42.49  39.94

11/19/15 16:55:37
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    91.40    0.20   42.00    51.20  1044.80    25.97     0.26    6.26   2.23   9.40
sdb               6.00    11.60    0.40    3.20    51.20   116.80    46.67     0.00    1.22   0.89   0.32
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    8.20     0.00    65.60     8.00     0.02    2.71   0.68   0.56
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    2.00     0.00    16.00     8.00     0.00    2.10   1.30   0.26
drbd0             0.00     0.00    0.00   14.80     0.00   116.80     7.89     0.17   11.43   0.97   1.44
drbd1             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd2             0.00     0.00    0.00    2.00     0.00    16.00     8.00     0.01    3.10   1.50   0.30
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-6              0.00     0.00    0.00   14.60     0.00   116.80     8.00     0.17   11.59   0.99   1.44
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-8              0.00     0.00    0.00    0.40     0.00     0.00     0.00     0.00    0.50   0.50   0.02
dm-9              0.00     0.00    0.00    0.20     0.00     1.60     8.00     0.00    3.00   3.00   0.06
dm-10             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd3             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-11             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd4             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-12             0.00     0.00    0.00    3.00     0.00    24.00     8.00     0.04   13.33  12.33   3.70
dm-13             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd5             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-14             0.00     0.00    0.00    9.80     0.00    78.40     8.00     0.03    2.98   2.71   2.66
drbd6             0.00     0.00    0.00    9.80     0.00    78.40     8.00     0.04    4.39   3.37   3.30

11/19/15 16:55:42
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.00    61.40    0.40  856.00    51.20  7310.40     8.60   105.79  114.73   0.87  74.80
sdb               6.00    10.60    0.40    1.80    51.20    97.60    67.64     0.00    1.73   1.09   0.24
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    6.80     0.00    54.40     8.00     0.26   37.74  15.32  10.42
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    1.60     0.00    12.80     8.00     0.39  245.75  39.50   6.32
drbd0             0.00     0.00    0.00   12.40     0.00    97.60     7.87     0.15   11.97   0.73   0.90
drbd1             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd2             0.00     0.00    0.00    1.60     0.00    12.80     8.00     0.61  382.00  59.12   9.46
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-6              0.00     0.00    0.00   12.20     0.00    97.60     8.00     0.15   12.16   0.74   0.90
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-8              0.00     0.00    0.00    0.20     0.00     0.00     0.00     0.01   29.00  29.00   0.58
dm-9              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-10             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd3             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-11             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd4             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-12             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-13             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd5             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-14             0.00     0.00    0.00   15.60     0.00   124.80     8.00     0.88   54.82  25.41  39.64
drbd6             0.00     0.00    0.00   15.60     0.00   124.80     8.00     1.58   99.50  40.59  63.32

11/19/15 16:55:47
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    60.20    3.40  379.20   100.80  3497.60     9.41    68.77  199.44   1.39  53.14
sdb               6.00    10.60    0.40    3.00    51.20   107.20    46.59     0.00    1.12   0.88   0.30
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    7.60     0.00    60.80     8.00     0.94  123.53  17.87  13.58
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00   22.00     0.00   176.00     8.00     0.06    2.50   0.05   0.10
drbd0             0.00     0.00    0.00   13.60     0.00   107.20     7.88     0.13    9.54   0.93   1.26
drbd1             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd2             0.00     0.00    0.00   22.00     0.00   176.00     8.00     0.10    4.51   0.09   0.20
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-6              0.00     0.00    0.00   13.40     0.00   107.20     8.00     0.13    9.69   0.94   1.26
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-8              0.00     0.00    1.40    0.40    12.80     0.00     7.11     0.13   71.67  34.44   6.20
dm-9              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-10             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd3             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-11             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd4             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-12             0.00     0.00    0.00    1.40     0.00    11.20     8.00     0.33  233.43  67.00   9.38
dm-13             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd5             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-14             0.00     0.00    0.00    9.60     0.00    76.80     8.00     0.67   73.04  23.62  22.68
drbd6             0.00     0.00    0.00    9.60     0.00    76.80     8.00     0.97  103.40  41.54  39.88

11/19/15 16:55:52
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    50.00    0.40   45.00    52.80   732.80    17.30     0.45    9.97   2.39  10.84
sdb               6.00    10.80    0.40    2.40    51.20   104.00    55.43     0.01    2.50   2.07   0.58
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    7.40     0.00    59.20     8.00     0.02    2.92   0.89   0.66
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    2.00     0.00    16.00     8.00     0.01    6.70   6.70   1.34
drbd0             0.00     0.00    0.00   13.20     0.00   104.00     7.88     0.18   13.29   1.11   1.46
drbd1             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd2             0.00     0.00    0.00    2.00     0.00    16.00     8.00     0.01    7.40   6.80   1.36
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    0.40     0.00     3.20     8.00     0.00    7.50   7.50   0.30
dm-6              0.00     0.00    0.00   12.60     0.00   100.80     8.00     0.17   13.68   0.92   1.16
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-8              0.00     0.00    0.00    0.20     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-9              0.00     0.00    0.00    0.80     0.00     6.40     8.00     0.01    7.50   7.50   0.60
dm-10             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd3             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-11             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd4             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-12             0.00     0.00    0.00    1.20     0.00     9.60     8.00     0.00    3.00   3.00   0.36
dm-13             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd5             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-14             0.00     0.00    0.00   13.20     0.00   105.60     8.00     0.06    4.35   3.89   5.14
drbd6             0.00     0.00    0.00   13.20     0.00   105.60     8.00     0.09    7.14   5.02   6.62

11/19/15 16:55:57
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    54.80    0.20  643.40    51.20  5547.20     8.70    78.67  117.71   0.95  61.04
sdb               6.20    11.80    0.20    5.20    51.20   132.80    34.07     0.01    1.59   0.93   0.50
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    7.60     0.00    60.80     8.00     0.38   50.24  14.18  10.78
dm-1              0.00     0.00    0.00    0.20     0.00     1.60     8.00     0.08  420.00 420.00   8.40
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd0             0.00     0.00    0.00   17.00     0.00   132.80     7.81     0.19   11.36   1.35   2.30
drbd1             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd2             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    1.20     0.00     9.60     8.00     0.01    5.83   2.50   0.30
dm-6              0.00     0.00    0.00   15.40     0.00   123.20     8.00     0.19   12.12   1.30   2.00
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-8              0.00     0.00    0.00    0.40     0.00     0.00     0.00     0.04   89.50  55.00   2.20
dm-9              0.00     0.00    0.00    0.20     0.00     1.60     8.00     0.06  303.00 303.00   6.06
dm-10             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd3             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-11             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd4             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-12             0.00     0.00    0.00    1.60     0.00    12.80     8.00     0.14   87.88  83.12  13.30
dm-13             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd5             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-14             0.00     0.00    0.00   12.20     0.00    97.60     8.00     0.67   54.08  21.02  25.64
drbd6             0.00     0.00    0.00   12.20     0.00    97.60     8.00     1.10   88.98  37.16  45.34

11/19/15 16:56:02
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    96.80    5.20  594.00    75.20  5513.60     9.33   104.00  178.43   1.26  75.76
sdb               6.00    12.60    3.20    2.40    70.00   118.40    33.64     0.01    1.57   1.21   0.68
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    7.40     0.00    59.20     8.00     0.54   73.49  17.92  13.26
dm-1              0.00     0.00    0.00    2.00     0.00    16.00     8.00     0.12   58.90  24.50   4.90
dm-2              0.00     0.00    0.20    0.00     1.60     0.00     8.00     0.03  142.00 142.00   2.84
dm-3              0.00     0.00    0.20   23.60     1.60   188.80     8.00     5.94  249.66   4.34  10.32
drbd0             0.00     0.00    1.40   15.00    14.40   118.40     8.10     0.19   11.73   0.91   1.50
drbd1             0.00     0.00    0.20    0.00     1.60     0.00     8.00     0.03  142.00 142.00   2.84
drbd2             0.00     0.00    0.20   23.60     1.60   188.80     8.00     7.74  325.39   4.64  11.04
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    0.80     0.00     6.40     8.00     0.01   13.25   4.50   0.36
dm-6              0.00     0.00    0.00   14.00     0.00   112.00     8.00     0.18   12.90   0.73   1.02
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-8              0.00     0.00    0.00    0.20     0.00     0.00     0.00     0.02  109.00 109.00   2.18
dm-9              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-10             0.00     0.00    0.20    0.00     1.60     0.00     8.00     0.03  139.00 139.00   2.78
drbd3             0.00     0.00    0.20    0.00     1.60     0.00     8.00     0.03  139.00 139.00   2.78
dm-11             0.00     0.00    0.20    0.00     1.60     0.00     8.00     0.04  184.00 184.00   3.68
drbd4             0.00     0.00    0.20    0.00     1.60     0.00     8.00     0.04  184.00 184.00   3.68
dm-12             0.00     0.00    0.00    2.00     0.00    16.00     8.00     0.14   68.30  41.20   8.24
dm-13             0.00     0.00    0.20    0.00     1.60     0.00     8.00     0.01   73.00  73.00   1.46
drbd5             0.00     0.00    0.20    0.00     1.60     0.00     8.00     0.01   73.00  73.00   1.46
dm-14             0.00     0.00    0.20   13.20     1.60   105.60     8.00     0.74   56.31  28.81  38.60
drbd6             0.00     0.00    0.20   13.20     1.60   105.60     8.00     0.92   69.07  36.19  48.50

11/19/15 16:56:07
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.00   100.40    0.60  306.20    52.80  3228.80    10.70    20.81   67.81   1.12  34.36
sdb               5.80    11.60    0.60    4.40    51.20   126.40    35.52     0.02    4.96   1.52   0.76
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    8.60     0.00    68.80     8.00     0.56   65.51   4.65   4.00
dm-1              0.00     0.00    0.00    1.60     0.00    12.80     8.00     0.12   76.38  19.00   3.04
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    2.00     0.00    16.00     8.00     0.00    1.30   1.30   0.26
drbd0             0.00     0.00    0.00   16.00     0.00   126.40     7.90     0.30   18.71   1.31   2.10
drbd1             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd2             0.00     0.00    0.00    2.00     0.00    16.00     8.00     0.01    5.00   1.80   0.36
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-6              0.00     0.00    0.00   15.80     0.00   126.40     8.00     0.30   18.95   1.33   2.10
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-8              0.00     0.00    0.00    0.40     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-9              0.00     0.00    0.00    0.80     0.00     6.40     8.00     0.01    6.25   5.75   0.46
dm-10             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd3             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-11             0.00     0.00    0.00    2.00     0.00    16.00     8.00     0.04   20.30  20.30   4.06
drbd4             0.00     0.00    0.00    2.00     0.00    16.00     8.00     0.04   22.50  21.80   4.36
dm-12             0.00     0.00    0.00    5.00     0.00    40.00     8.00     0.03    6.80   6.00   3.00
dm-13             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd5             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-14             0.00     0.00    0.00    9.00     0.00    72.00     8.00     0.04    4.51   3.16   2.84
drbd6             0.00     0.00    0.00    9.00     0.00    72.00     8.00     0.06    6.80   4.27   3.84

11/19/15 16:56:12
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    76.00    0.20  935.20    51.20  8064.00     8.68   103.64  110.80   0.80  74.66
sdb               6.00    11.60    0.40    3.60    51.20   120.00    42.80     0.01    1.70   1.15   0.46
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    8.40     0.00    67.20     8.00     0.35   41.88  12.55  10.54
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    1.60     0.00    12.80     8.00     0.36  226.50  32.00   5.12
drbd0             0.00     0.00    0.00   15.20     0.00   120.00     7.89     0.19   12.20   1.39   2.12
drbd1             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd2             0.00     0.00    0.00    1.60     0.00    12.80     8.00     0.36  226.50  32.00   5.12
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    0.40     0.00     3.20     8.00     0.00    8.50   8.50   0.34
dm-6              0.00     0.00    0.00   14.60     0.00   116.80     8.00     0.18   12.48   1.22   1.78
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-8              0.00     0.00    0.00    0.20     0.00     0.00     0.00     0.02  119.00 119.00   2.38
dm-9              0.00     0.00    0.00    0.20     0.00     1.60     8.00     0.01   47.00  47.00   0.94
dm-10             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd3             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-11             0.00     0.00    0.00    2.00     0.00    16.00     8.00     0.09   46.30  20.00   4.00
drbd4             0.00     0.00    0.00    2.00     0.00    16.00     8.00     0.28  140.00  60.50  12.10
dm-12             0.00     0.00    0.00    0.20     0.00     1.60     8.00     0.00    3.00   3.00   0.06
dm-13             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd5             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-14             0.00     0.00    0.00   15.00     0.00   120.00     8.00     0.79   52.87  21.48  32.22
drbd6             0.00     0.00    0.00   15.00     0.00   120.00     8.00     1.87  124.05  50.09  75.14

11/19/15 16:56:17
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    34.40    0.20   83.00    51.20   916.80    11.63     5.21   62.65   1.31  10.92
sdb               6.00    12.00    0.40    5.80    51.20   139.20    30.71     0.01    1.42   0.81   0.50
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    9.40     0.00    75.20     8.00     0.03    2.98   0.83   0.78
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd0             0.00     0.00    0.00   17.80     0.00   139.20     7.82     0.20   11.10   1.44   2.56
drbd1             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd2             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    1.20     0.00     9.60     8.00     0.01    9.33   2.67   0.32
dm-6              0.00     0.00    0.00   16.20     0.00   129.60     8.00     0.19   11.51   1.40   2.26
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-8              0.00     0.00    0.00    0.40     0.00     0.00     0.00     0.00    4.50   4.50   0.18
dm-9              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-10             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd3             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-11             0.00     0.00    0.00    1.40     0.00    11.20     8.00     0.00    0.57   0.14   0.02
drbd4             0.00     0.00    0.00    1.40     0.00    11.20     8.00     0.00    0.86   0.14   0.02
dm-12             0.00     0.00    0.00    5.80     0.00    46.40     8.00     0.01    2.14   1.03   0.60
dm-13             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
drbd5             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-14             0.00     0.00    0.00    9.80     0.00    78.40     8.00     0.02    1.84   1.59   1.56
drbd6             0.00     0.00    0.00    9.80     0.00    78.40     8.00     1.19  121.94  48.59  47.62

11/19/15 16:56:22
