procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 180696 4129196 1767868    0    0    51    22 14262 24153 42 19 39  0  0	
 3  0      0 180588 4129460 1767884    0    0    51    14 13860 23750 42 16 41  0  0	
 5  0      0 147356 4129724 1767892    0    0    51    10 13498 23379 42 18 38  2  0	
 0  0      0 119472 4129988 1767912    0    0    51    22 14232 24196 43 20 37  0  0	
 1  0      0 142024 4101596 1767908    0    0    51    11 14648 24707 46 19 35  0  0	
 0  0      0 136212 4101864 1767916    0    0    51    14 14175 24240 48 17 34  0  0	
 2  0      0 155784 4037628 1767920    0    0    51    27 14171 24654 49 23 28  0  0	
 1  0      0 157676 4037884 1767944    0    0    51    22 14210 24682 43 18 39  0  0	
 4  0      0 158444 4038148 1767960    0    0    51    14 13458 23088 40 17 41  3  0	
 1  0      0 164388 4038420 1767976    0    0    51    10 13258 23717 41 19 41  0  0	
 2  0      0 165680 4038688 1767984    0    0    51    14 13939 24196 44 21 33  2  0	
 0  0      0 165828 4038952 1768008    0    0    51    13 13593 23963 43 18 39  0  0	
 6  1      0 165224 4039220 1768004    0    0    51    22 14068 24490 42 18 40  0  0	
 1  0      0 165148 4039488 1768016    0    0    51    20 14535 24198 42 19 39  0  0	
 1  0      0 164800 4039756 1768028    0    0    51    12 13541 23826 41 17 42  0  0	
 2  0      0 164312 4040020 1768036    0    0    51    13 13523 23469 39 18 43  0  0	
 5  0      0 179564 4040284 1768048    0    0    51    10 13901 22924 39 18 43  0  0	
 2  0      0 179440 4040540 1768072    0    0    51    13 13373 23988 42 17 39  2  0	
 7  0      0 179192 4040804 1768088    0    0    51    13 13305 22791 40 17 42  0  0	
 1  0      0 179448 4041072 1768104    0    0    51    18 13841 23403 40 18 41  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 178828 4041336 1768128    0    0    51     6 13611 23813 41 16 42  0  0	
 3  0      0 178704 4041600 1768140    0    0    51    15 13598 23998 42 18 40  0  0	
 3  0      0 178456 4041868 1768152    0    0    51     7 14201 24388 42 20 38  0  0	
 1  0      0 178076 4042132 1768180    0    0    51    21 13602 24762 42 18 38  2  0	
 1  0      0 177952 4042396 1768196    0    0    51    14 13371 22797 40 17 43  0  0	
 3  0      0 177704 4042660 1768204    0    0    51    13 14087 23766 42 19 39  0  0	
 2  0      0 176484 4042924 1768216    0    0    51     9 13227 23579 44 20 37  0  0	
 4  0      0 176608 4043192 1768208    0    0    51    18 13867 25456 44 19 37  0  0	
 1  0      0 176112 4043456 1768224    0    0    51    14 14329 22706 40 18 42  0  0	
 2  0      0 175912 4043720 1768232    0    0    51    16 13707 24536 41 17 40  2  0	
 8  0      0 175688 4043984 1768260    0    0    51    21 13697 23373 41 17 41  0  0	
 4  0      0 175572 4044248 1768276    0    0    51    14 14242 24004 42 20 36  2  0	
 1  0      0 175216 4044512 1768300    0    0    51    14 13643 24025 42 17 40  0  0	
 5  0      0 174720 4044780 1768316    0    0    51    12 13574 23328 40 19 41  0  0	
 7  0      0 174448 4045044 1768336    0    0    51     6 13963 24323 42 19 38  0  0	
 4  0      0 174348 4045308 1768340    0    0    51    14 13605 23944 41 17 42  0  0	
 3  0      0 173984 4045572 1768356    0    0    51    25 13975 24101 41 17 41  0  0	
 2  0      0 173612 4045828 1768376    0    0    51     7 14381 23574 43 19 38  0  0	
 3  0      0 173364 4046092 1768388    0    0    51    18 13612 23585 41 16 41  2  0	
 2  0      0 173372 4046356 1768404    0    0    51     8 13635 23876 41 18 40  0  0	
 3  0      0 173248 4046620 1768416    0    0    51    15 14320 24187 43 19 38  1  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 172260 4046888 1768428    0    0    51    12 13267 25045 46 21 33  0  0	
 1  0      0 171920 4047152 1768416    0    0    51    17 13577 24864 41 18 39  2  0	
 6  0      0 172424 4047420 1768432    0    0    51    18 14194 24692 42 18 40  0  0	
 2  0      0 172232 4047680 1768456    0    0    51     5 13854 24645 42 16 42  0  0	
 1  0      0 172132 4047952 1768476    0    0    51    21 13556 23941 42 18 40  0  0	
 2  0      0 170976 4048216 1768500    0    0    51    14 14156 23825 41 19 38  2  0	
 1  0      0 170884 4048484 1768516    0    0    51    20 13470 23555 41 17 42  0  0	
 5  0      0 170512 4048748 1768524    0    0    51    15 13398 23023 40 17 43  0  0	
 3  0      0 170760 4049016 1768536    0    0    51    10 14389 23849 42 19 37  1  0	
 4  0      0 170520 4049280 1768552    0    0    51     4 13677 23843 42 17 42  0  0	
 1  0      0 170388 4049544 1768560    0    0    51    12 13796 24904 42 18 40  0  0	
 2  0      0 170024 4049812 1768576    0    0    51    11 14282 24109 40 18 41  0  0	
 0  0      0 169908 4050068 1768600    0    0    51    14 13622 23709 41 17 40  1  0	
 2  0      0 169536 4050332 1768608    0    0    51    26 13804 23811 42 17 40  0  0	
 1  0      0 169040 4050596 1768632    0    0    51    14 14391 24141 42 19 39  0  0	
 2  0      0 168676 4050860 1768648    0    0    51     6 13581 24164 42 16 42  0  0	
 5  0      0 168052 4051128 1768660    0    0    51    12 13385 24242 45 21 34  0  0	
 1  0      0 168424 4051392 1768652    0    0    51     5 13747 24166 43 19 38  0  0	
 4  0      0 168232 4051656 1768664    0    0    51    14 14042 24994 43 18 39  1  0	
 1  0      0 167860 4051920 1768680    0    0    51    19 13887 24949 44 18 38  0  0	
 2  0      0 167544 4052184 1768684    0    0    51    21 14496 24174 42 19 37  2  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 167304 4052440 1768708    0    0    51     4 13956 23743 41 17 42  0  0	
 0  0      0 166684 4052704 1768716    0    0    51     6 13693 24153 42 18 39  1  0	
 0  0      0 166560 4052972 1768732    0    0    51    15 13997 23685 41 18 41  0  0	
 1  0      0 166436 4053236 1768752    0    0    51    10 13858 24737 42 18 40  0  0	
 3  0      0 165644 4053500 1768764    0    0    51    15 13666 24392 42 19 39  0  0	
 0  0      0 165644 4053764 1768776    0    0    51    16 14424 24478 43 19 38  0  0	
 1  0      0 165164 4054028 1768808    0    0    51    14 13717 24077 42 16 39  3  0	
 3  0      0 164792 4054296 1768820    0    0    51    18 13573 23348 42 17 41  0  0	
 4  0      0 164908 4054560 1768828    0    0    51    10 13945 24631 42 19 38  0  0	
 2  0      0 164908 4054824 1768844    0    0    51    11 13822 24959 44 18 38  0  0	
 3  0      0 163944 4055084 1768868    0    0    51    18 13501 24167 45 21 34  0  0	
 4  0      0 163820 4055352 1768852    0    0    51    21 14138 24661 44 19 37  0  0	
 3  0      0 163644 4055616 1768876    0    0    51     7 13921 24387 42 16 39  3  0	
 1  0      0 163428 4055884 1768888    0    0    51     6 13676 23885 41 18 41  0  0	
 2  0      0 163056 4056148 1768900    0    0    51    21 14048 23392 41 17 42  0  0	
 2  0      0 162816 4056412 1768912    0    0    51    10 13904 24467 43 18 38  0  0	
 3  0      0 162320 4056668 1768928    0    0    51    14 13854 24038 43 17 40  0  0	
10  0      0 161956 4056932 1768944    0    0    51    18 13838 22976 40 19 41  0  0	
 3  0      0 161584 4057196 1768976    0    0    51     4 13912 24387 42 17 39  2  0	
 6  0      0 161568 4057464 1768988    0    0    51    14 13382 23135 41 18 41  0  0	
 3  0      0 162016 4057732 1768996    0    0    51    13 13950 24074 42 20 38  1  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 161204 4057996 1769024    0    0    51    14 14091 24512 41 17 42  0  0	
 3  0      0 160832 4058260 1769036    0    0    51    23 13828 24264 42 18 40  0  0	
 2  0      0 160460 4058524 1769048    0    0    51    14 14273 23914 42 19 38  1  0	
 0  0      0 160212 4058788 1769060    0    0    51    10 13832 23110 41 16 43  0  0	
 0  1      0 159328 4059060 1769064    0    0    51    17 13712 23584 41 18 40  1  0	
 5  0      0 159448 4059324 1769080    0    0    51     8 13792 24658 45 22 33  0  0	
 5  0      0 159248 4059588 1769076    0    0    51    11 14049 24643 44 18 36  2  0	
 1  0      0 159172 4059860 1769088    0    0    51    30 13761 23840 41 18 41  0  0	
11  0      0 158328 4060124 1769100    0    0    51    21 13935 23358 41 18 40  1  0	
 2  0      0 158468 4060380 1769136    0    0    51     2 14216 23508 41 17 42  0  0	
 2  0      0 158444 4060648 1769152    0    0    51    18 13777 23578 42 17 40  0  0	
 8  0      0 148036 4060916 1769172    0    0    51    10 14078 24701 42 18 40  0  0	
 0  0      0 158336 4061180 1769180    0    0    51    10 13977 24997 43 19 36  2  0	
 2  0      0 157220 4061444 1769188    0    0    51    19 13425 23697 40 18 41  0  0	
 3  0      0 156996 4061700 1769208    0    0    51     0 13442 23366 40 17 44  0  0	
 0  0      0 156748 4061964 1769228    0    0    51    24 14308 23712 43 18 38  0  0	
 2  0      0 156368 4062228 1769240    0    0    51    14 13705 24166 42 18 40  0  0	
 0  0      0 156252 4062492 1769256    0    0    51     3 13799 24670 43 17 40  0  0	
 0  0      0 156004 4062756 1769264    0    0    51    18 14586 23636 42 19 37  3  0	
 1  0      0 155492 4063020 1769284    0    0    51    14 13671 24570 42 19 39  0  0	
 2  0      0 155248 4063284 1769300    0    0    51    12 13491 23883 44 21 35  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 155180 4063548 1769308    0    0    51    10 14093 24227 41 18 40  1  0	
 0  0      0 154568 4063816 1769300    0    0    51    18 13728 24518 43 18 38  0  0	
 0  0      0 154740 4064084 1769320    0    0    51    26 13832 24910 44 18 38  1  0	
 1  0      0 154376 4064340 1769340    0    0    51     5 14169 24424 42 20 38  0  0	
 3  0      0 154492 4064604 1769356    0    0    51    13 13936 24774 43 18 39  0  0	
 2  0      0 154020 4064868 1769368    0    0    51    10 13781 23214 40 17 43  0  0	
 0  0      0 153896 4065132 1769380    0    0    51     6 14099 23466 41 18 40  1  0	
 0  0      0 153772 4065396 1769392    0    0    51    14 13767 24892 43 18 39  0  0	
 1  0      0 153400 4065664 1769412    0    0    51    16 13586 24133 41 18 41  0  0	
 2  0      0 152904 4065928 1769416    0    0    51    19 14386 24457 42 19 39  0  0	
 0  0      0 152392 4066192 1769428    0    0    51    19 13578 24110 41 18 40  0  0	
 4  0      0 152656 4066456 1769440    0    0    51     9 13743 23694 42 17 41  0  0	
 3  0      0 152284 4066712 1769480    0    0    51     2 14398 23748 42 19 37  2  0	
 3  0      0 192436 4066980 1769496    0    0    51    14 13668 23521 40 18 42  0  0	
 2  0      0 192304 4067248 1769504    0    0    51    11 13868 23960 42 17 41  0  0	
 2  0      0 191820 4067512 1769524    0    0    51    13 14124 23656 45 23 33  0  0	
 3  0      0 191448 4067784 1769508    0    0    51    33 13609 24882 43 17 39  0  0	
 4  0      0 191048 4068048 1769532    0    0    51    18 13762 24387 41 17 41  0  0	
 0  0      0 191560 4068312 1769536    0    0    51     9 14011 23254 42 18 38  2  0	
 0  0      0 191336 4068576 1769552    0    0    51     3 13747 23644 42 17 41  0  0	
 0  0      0 190840 4068840 1769564    0    0    51     6 13872 24249 41 18 41  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 190724 4069112 1769580    0    0    51    11 14390 24033 41 18 41  0  0	
 0  0      0 190272 4069368 1769604    0    0    51    19 13738 24222 43 20 37  0  0	
 1  0      0 190024 4069632 1769616    0    0    51    19 13832 23758 42 17 40  0  0	
 4  0      0 189916 4069896 1769644    0    0    51    10 14089 23605 42 19 38  0  0	
 6  0      0 189840 4070164 1769660    0    0    51    18 13441 24084 41 17 42  0  0	
 4  0      0 189568 4070432 1769664    0    0    51    17 13819 24501 42 19 39  0  0	
 1  0      0 189336 4070696 1769680    0    0    51     7 14372 24692 43 20 35  3  0	
 1  0      0 188840 4070960 1769696    0    0    51    16 13873 24321 41 17 42  0  0	
 0  0      0 188468 4071224 1769704    0    0    51     8 13919 23582 42 17 38  2  0	
 0  0      0 188016 4071484 1769732    0    0    51     6 14181 23913 45 23 32  0  0	
 2  0      0 188164 4071748 1769728    0    0    51    14 13689 24578 43 17 40  0  0	
 4  0      0 187792 4072012 1769744    0    0    51    19 13547 24135 43 18 39  0  0	
 0  0      0 187492 4072276 1769756    0    0    51    18 14048 23864 41 19 39  1  0	
 9  0      0 186368 4072540 1769772    0    0    51    14 13586 24158 41 17 42  0  0	
 0  0      0 186996 4072804 1769780    0    0    51    10 14048 25050 43 19 39  0  0	
 0  0      0 186632 4073068 1769804    0    0    51    10 14275 23561 40 18 42  0  0	
 1  0      0 186392 4073324 1769828    0    0    51     8 13868 24028 41 17 42  0  0	
 4  0      0 186144 4073592 1769848    0    0    51    26 13989 24967 41 18 40  0  0	
 2  0      0 185740 4073856 1769868    0    0    51    10 14079 24581 43 20 36  1  0	
 2  0      0 185244 4074120 1769884    0    0    51    29 13511 23731 40 17 42  0  0	
 4  0      0 184888 4074384 1769896    0    0    51    10 13542 23633 42 18 40  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 184904 4074648 1769912    0    0    51     6 13822 23753 43 18 38  1  0	
 0  0      0 184904 4074916 1769916    0    0    51    11 13791 23734 41 17 42  0  0	
 4  0      0 184656 4075180 1769928    0    0    51     7 13990 25061 44 19 37  0  0	
 2  0      0 184284 4075448 1769944    0    0    51    14 14357 23120 40 17 42  0  0	
 7  0      0 183412 4075704 1769964    0    0    51    22 13674 24548 44 21 35  0  0	
 0  0      0 183296 4075976 1769956    0    0    51    27 13566 23984 42 18 40  0  0	
 1  0      0 183492 4076240 1769984    0    0    51     6 14354 24610 43 19 37  1  0	
 0  0      0 183152 4076504 1769996    0    0    51    17 13565 23480 39 16 45  0  0	
 0  0      0 182640 4076768 1770020    0    0    51    10 13552 24165 42 19 39  0  0	
 4  0      0 182928 4077036 1770032    0    0    51    10 14325 23814 44 19 38  0  0	
 1  0      0 181680 4077300 1770040    0    0    51    19 14110 25390 41 17 41  0  0	
 6  0      0 181804 4077568 1770052    0    0    51    15 13689 23700 41 17 42  0  0	
 2  0      0 181564 4077832 1770064    0    0    51    18 13990 23961 42 18 39  1  0	
 1  0      0 181580 4078096 1770080    0    0    51    14 13808 24951 44 17 39  0  0	
 2  0      0 180960 4078356 1770104    0    0    51     5 13539 23669 41 17 42  0  0	
 4  0      0 180960 4078624 1770120    0    0    51    10 14288 24308 43 18 39  0  0	
 3  0      0 180448 4078888 1770128    0    0    51    14 13862 24438 42 18 40  0  0	
 0  0      0 179960 4079152 1770144    0    0    51    10 13673 23075 40 17 43  0  0	
 1  0      0 179448 4079416 1770160    0    0    51     6 14387 24165 43 19 37  2  0	
 1  0      0 178792 4079680 1770168    0    0    51    21 13679 23728 44 20 36  0  0	
 3  0      0 178900 4079940 1770168    0    0    51    27 13604 23733 41 18 39  1  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 178276 4080204 1770184    0    0    51     6 14119 23745 41 17 41  0  0	
 3  0      0 178068 4080472 1770196    0    0    51    22 13555 24225 42 19 39  0  0	
 9  0      0 177844 4080736 1770208    0    0    51    10 13373 23586 41 17 40  2  0	
 6  0      0 177580 4081000 1770224    0    0    51     4 13989 23943 42 19 39  0  0	
 2  0      0 177596 4081268 1770228    0    0    51     7 13958 24470 41 16 42  1  0	
 3  0      0 177200 4081524 1770248    0    0    51     2 13793 23948 42 18 40  0  0	
 1  0      0 177200 4081792 1770268    0    0    51    22 13914 23656 44 18 37  2  0	
 4  0      0 177200 4082056 1770280    0    0    51    18 14111 23959 42 18 41  0  0	
 0  0      0 176728 4082320 1770292    0    0    51    13 13850 24026 42 18 40  0  0	
11  0      0 166304 4082584 1770320    0    0    51     4 13669 24029 42 18 40  0  0	
 0  0      0 176232 4082852 1770332    0    0    51    15 14132 25174 42 18 40  0  0	
 2  0      0 175596 4083120 1770340    0    0    51    14 13712 25249 44 18 38  0  0	
 3  0      0 175736 4083376 1770368    0    0    51     7 13906 23873 41 17 39  3  0	
 0  0      0 175452 4083640 1770388    0    0    51    26 13572 23136 43 23 33  0  0	
 0  0      0 174484 4083904 1770372    0    0    51    15 13891 24532 42 17 41  0  0	
 9  0      0 174228 4084172 1770392    0    0    51    23 14018 24500 42 17 41  0  0	
 0  0      0 174820 4084436 1770400    0    0    51     5 14357 24337 42 19 39  0  0	
 0  0      0 174108 4084700 1770420    0    0    51     6 13679 24228 42 18 40  0  0	
 3  0      0 173876 4084964 1770436    0    0    51    10 13392 23510 39 16 42  2  0	
 3  0      0 173364 4085228 1770452    0    0    51    19 14121 24075 42 19 38  0  0	
 1  0      0 173116 4085492 1770472    0    0    51    10 13595 22988 40 18 42  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 172892 4085756 1770488    0    0    51    17 13838 24285 41 17 42  0  0	
 0  0      0 172528 4086028 1770516    0    0    51    12 14450 24607 42 19 38  0  0	
 2  0      0 172132 4086292 1770528    0    0    51    15 13714 23942 43 18 39  0  0	
 1  0      0 172156 4086556 1770532    0    0    51     8 13292 23676 41 17 42  0  0	
 0  0      0 172032 4086824 1770560    0    0    51    21 14134 24504 42 19 38  0  0	
 0  0      0 171916 4087088 1770568    0    0    51     4 13496 23721 42 18 41  0  0	
 0  0      0 171668 4087352 1770584    0    0    51     9 13855 24192 41 17 40  2  0	
 4  1      0 171048 4087612 1770596    0    0    51    24 14148 23630 42 19 39  0  0	
 0  0      0 170812 4087876 1770616    0    0    51     8 13685 24099 46 20 32  1  0	
 1  0      0 170216 4088140 1770608    0    0    51    17 13761 24432 42 17 41  0  0	
 1  0      0 170272 4088408 1770620    0    0    51    31 14403 24126 41 19 40  0  0	
 0  1      0 169792 4088676 1770628    0    0    51    10 13773 24198 43 19 38  0  0	
 2  0      0 169560 4088940 1770660    0    0    51     4 13637 23653 43 17 39  2  0	
 0  0      0 169196 4089208 1770680    0    0    51    18 14145 23735 42 19 39  0  0	
 7  1      0 169692 4089468 1770696    0    0    51    18 13632 24032 40 18 42  0  0	
 1  0      0 168948 4089732 1770704    0    0    51     9 13966 25107 43 18 39  0  0	
 2  0      0 168436 4089996 1770716    0    0    51    20 14327 24527 42 19 37  1  0	
 0  0      0 167948 4090260 1770736    0    0    51    14 13902 24948 43 18 39  0  0	
 4  0      0 167708 4090524 1770748    0    0    51    11 13790 23383 40 17 42  1  0	
 2  0      0 167328 4090796 1770756    0    0    51    12 14263 24370 42 18 39  0  0	
 0  2      0 167452 4091060 1770772    0    0    51     3 13748 24221 41 17 40  1  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 167576 4091316 1770788    0    0    51    18 13562 24029 40 17 42  1  0	
 3  0      0 167204 4091580 1770800    0    0    51    12 14050 24031 42 19 39  0  0	
 3  0      0 166216 4091844 1770824    0    0    51    14 13188 23352 43 22 33  2  0	
 0  1      0 165844 4092108 1770832    0    0    51    19 13627 24292 43 16 40  0  0	
 0  0      0 165868 4092372 1770832    0    0    51    11 14250 24317 42 19 39  0  0	
 0  0      0 165668 4092640 1770848    0    0    51    14 13740 23622 42 17 40  0  0	
 1  0      0 165692 4092904 1770864    0    0    51     9 13711 23958 43 18 38  2  0	
 6  0      0 165768 4093168 1770872    0    0    51    20 14185 24168 43 19 38  0  0	
 1  0      0 165272 4093432 1770888    0    0    51     6 13714 24382 41 17 41  0  0	
 1  0      0 164908 4093688 1770900    0    0    51    12 13672 23993 42 17 42  0  0	
 1  0      0 164808 4093952 1770916    0    0    51    19 14362 24691 43 19 38  0  0	
 2  0      0 164080 4094220 1770936    0    0    51    16 13798 23566 40 17 42  0  0	
 3  0      0 163708 4094484 1770948    0    0    51     9 13906 25184 43 18 38  2  0	
 6  0      0 163468 4094752 1770956    0    0    51    14 14351 24019 41 19 40  0  0	
 2  0      0 163716 4095016 1770972    0    0    51     8 13824 24052 41 18 40  2  0	
