procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 5020756  52276 1244996    0    0     0    19 11117 20014 36 13 50  1  0	
 3  0      0 5020632  52276 1245004    0    0     0     4 11161 19412 35 13 52  1  0	
 0  0      0 5020764  52276 1245008    0    0     0     2 11065 19686 37 12 52  0  0	
 0  0      0 5021144  52276 1245016    0    0     0     5 11173 19746 36 13 49  2  0	
 2  0      0 5021152  52276 1245032    0    0     0     4 11455 19612 38 13 49  0  0	
 1  0      0 5021028  52276 1245040    0    0     0     4 11265 19361 35 12 50  3  0	
 0  0      0 5021428  52276 1245048    0    0     0    13 11124 20444 40 17 43  0  0	
 0  0      0 5020428  52276 1245040    0    0     0    10 11829 20634 38 14 48  0  0	
 2  0      0 5020692  52276 1245044    0    0     0     5 11605 21118 38 12 49  0  0	
 2  0      0 5020732  52276 1245060    0    0     0     5 11299 20201 36 12 51  0  0	
 0  0      0 5020624  52276 1245072    0    0     0     5 11560 19776 37 14 49  0  0	
 4  0      0 5020640  52276 1245080    0    0     0     4 11552 20381 36 11 51  2  0	
 0  0      0 5020764  52276 1245088    0    0     0    16 11191 20131 37 13 51  0  0	
 3  0      0 5020880  52276 1245100    0    0     0     0 11402 20233 38 13 49  0  0	
 0  0      0 5020756  52276 1245108    0    0     0    10 11092 19861 36 13 52  0  0	
 0  0      0 5020640  52276 1245112    0    0     0     5 11084 19812 37 13 49  1  0	
 3  0      0 5020500  52276 1245124    0    0     0     4 11430 19953 36 13 50  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 5020772  52276 1245136    0    0     0     5 11210 19687 37 11 51  2  0	
 1  0      0 5020608  52276 1245144    0    0     0    14 10761 19326 35 12 53  0  0	
 4  0      0 4979416  52276 1245156    0    0     0     0 11153 20057 36 13 50  0  0	
 0  0      0 5020392  52276 1245164    0    0     0     5 11581 20119 36 12 52  0  0	
 4  0      0 5020236  52276 1245168    0    0     0     5 10930 19783 37 12 51  0  0	
 0  0      0 5020428  52276 1245184    0    0     0     6 11171 20137 38 14 47  1  0	
 4  0      0 5020660  52276 1245172    0    0     0     6 11648 19520 33 14 53  0  0	
 5  0      0 5020784  52276 1245180    0    0     0    14 11207 20195 38 13 49  0  0	
 2  0      0 5020700  52276 1245184    0    0     0     5 10918 19473 34 12 54  0  0	
 2  0      0 5020600  52280 1245196    0    0     0     9 11721 20214 38 14 46  2  0	
 0  0      0 5020856  52280 1245200    0    0     0     0 11166 20513 36 13 51  0  0	
 3  0      0 5020592  52280 1245208    0    0     0    10 10998 20195 38 13 47  2  0	
 1  0      0 5020236  52280 1245224    0    0     0     5 11642 19558 36 13 51  0  0	
 5  0      0 5020708  52280 1245228    0    0     0    13 11296 20135 38 12 49  1  0	
 0  0      0 5020732  52280 1245236    0    0     0     7 11162 19896 35 12 53  0  0	
