procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 5030536  52624 1250180    0    0     0    16 11916 20395 36 14 49  0  0	
 0  0      0 5030660  52624 1250192    0    0     0     4 11123 19794 35 11 53  1  0	
 0  0      0 5030908  52624 1250196    0    0     0     0 10998 20352 37 12 51  0  0	
 0  0      0 5030412  52624 1250208    0    0     0     5 11636 20015 38 14 47  0  0	
 1  0      0 5030536  52624 1250220    0    0     0     5 11172 20072 37 12 51  0  0	
 3  0      0 5031032  52624 1250228    0    0     0     4 11331 20061 38 13 49  1  0	
 3  0      0 5031412  52624 1250232    0    0     0    15 11459 19625 37 14 49  0  0	
 4  0      0 5030668  52624 1250244    0    0     0     9 11281 19925 34 12 54  0  0	
 1  0      0 5030916  52624 1250248    0    0     0     5 10893 19309 37 13 50  0  0	
 2  0      0 5030400  52624 1250256    0    0     0     0 11349 19509 37 17 46  0  0	
 0  0      0 5030292  52624 1250268    0    0     0     4 11481 20607 37 13 50  0  0	
 2  0      0 5030820  52624 1250252    0    0     0     5 11284 20592 37 12 49  2  0	
 0  0      0 5030404  52624 1250268    0    0     0    15 11151 20521 37 13 50  0  0	
 1  0      0 5030808  52624 1250280    0    0     0     5 11074 19458 35 11 53  0  0	
 0  0      0 5030684  52624 1250288    0    0     0     8 11081 19216 35 12 52  1  0	
14  0      0 4993324  52624 1250296    0    0     0     1 11408 20064 36 13 51  0  0	
 3  0      0 5030544  52624 1250312    0    0     0     4 11569 20729 37 14 48  1  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 5030800  52624 1250324    0    0     0     6 11177 20209 36 12 51  1  0	
 0  0      0 5030428  52624 1250328    0    0     0    15 11035 20550 37 12 50  0  0	
 4  0      0 5030800  52624 1250340    0    0     0     6 11616 20027 37 15 48  0  0	
 1  0      0 5030188  52624 1250352    0    0     0     3 11173 20460 37 13 49  0  0	
 1  0      0 5030560  52624 1250364    0    0     0     2 11042 20084 37 11 52  0  0	
 2  0      0 5030436  52624 1250368    0    0     0     6 12034 20303 38 14 47  0  0	
 0  0      0 5030312  52624 1250376    0    0     0     6 11202 19444 35 12 52  0  0	
 0  0      0 5030448  52624 1250384    0    0     0    14 11025 20381 40 15 45  0  0	
 1  0      0 5030620  52624 1250388    0    0     0     4 11678 19457 36 14 51  0  0	
 2  0      0 5030232  52628 1250380    0    0     0     1 10960 20570 38 12 48  2  0	
 0  0      0 5030488  52628 1250388    0    0     0     7 10915 20133 36 12 52  0  0	
 1  0      0 5030420  52628 1250400    0    0     0     7 11791 20246 38 14 46  1  0	
 3  0      0 5030676  52628 1250408    0    0     0     5 11289 20557 37 12 51  0  0	
 4  0      0 5030312  52628 1250416    0    0     0    15 11117 19536 37 12 49  3  0	
 1  0      0 5030512  52628 1250420    0    0     0     6 11735 19368 36 14 50  0  0	
 8  0      0 5030272  52628 1250432    0    0     0     4 11147 20238 38 13 49  0  0	
 0  0      0 5030528  52628 1250440    0    0     0     4 11034 19847 35 11 52  1  0	
 3  0      0 5030428  52628 1250448    0    0     0     4 11852 20169 37 15 48  0  0	
 2  0      0 5030552  52628 1250452    0    0     0    10 11148 20419 37 13 50  0  0	
 5  0      0 5030180  52628 1250476    0    0     0     9 10851 19898 37 12 51  0  0	
 2  0      0 5030436  52628 1250484    0    0     0     7 11930 19889 37 14 48  2  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 5030684  52628 1250492    0    0     0     4 11209 19713 36 13 51  0  0	
 3  0      0 5029420  52628 1250504    0    0     0     5 11263 20125 37 11 51  1  0	
 3  0      0 5030192  52628 1250516    0    0     0     4 11572 20121 40 17 43  0  0	
 1  0      0 5030364  52628 1250500    0    0     0     7 11413 21147 38 12 49  1  0	
 2  0      0 5030280  52628 1250508    0    0     0    18 10989 19975 36 12 52  0  0	
 4  0      0 5030628  52628 1250516    0    0     0     0 11787 20628 39 14 47  0  0	
 8  0      0 5030256  52628 1250528    0    0     0     6 11127 20002 38 13 48  0  0	
 2  0      0 5030504  52628 1250536    0    0     0     4 11332 20764 37 12 50  1  0	
 0  0      0 5030272  52628 1250544    0    0     0     6 11872 19629 37 14 49  0  0	
 2  0      0 5030272  52628 1250548    0    0     0     5 11098 20174 37 12 50  1  0	
 1  0      0 5030280  52628 1250568    0    0     0    15 11357 19964 37 12 50  0  0	
 1  0      0 5030528  52628 1250580    0    0     0     9 11709 20502 37 13 50  0  0	
 0  0      0 5030636  52628 1250584    0    0     0     5 10990 20234 36 13 51  0  0	
 2  1      0 5030528  52628 1250592    0    0     0     0 10958 20646 36 12 51  2  0	
 3  0      0 5030008  52628 1250600    0    0     0     5 11502 19216 36 15 49  1  0	
 3  0      0 5030404  52628 1250612    0    0     0     5 11279 20530 37 12 51  0  0	
 1  0      0 5030512  52628 1250616    0    0     0    15 11090 20205 37 13 49  1  0	
 2  0      0 5030308  52628 1250632    0    0     0    10 11786 20701 41 18 41  0  0	
 1  0      0 5029936  52628 1250616    0    0     0     4 11178 19910 36 12 52  0  0	
 1  0      0 5030184  52628 1250628    0    0     0     5 11280 20597 36 12 52  0  0	
 4  0      0 5030124  52628 1250636    0    0     0     3 11498 19779 36 14 50  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 5030132  52628 1250644    0    0     0     4 11005 19750 37 13 50  0  0	
 2  0      0 5030396  52628 1250660    0    0     0    15 10993 19885 36 11 51  2  0	
 1  0      0 5030156  52628 1250672    0    0     0     7 11504 20249 37 14 49  0  0	
 1  0      0 5030296  52628 1250680    0    0     0     4 11018 19658 36 12 49  2  0	
 3  0      0 5030024  52628 1250692    0    0     0     7 11509 21112 39 13 48  0  0	
 1  0      0 5030296  52628 1250700    0    0     0     4 11916 19615 36 14 48  2  0	
 0  0      0 5030296  52628 1250712    0    0     0     8 11222 20610 38 13 49  0  0	
 2  0      0 5030296  52628 1250716    0    0     0    15 10966 19608 36 11 50  2  0	
 5  0      0 5030660  52628 1250724    0    0     0     6 11535 20035 38 15 47  0  0	
 3  0      0 5030164  52628 1250736    0    0     0     0 11071 20024 36 12 52  0  0	
 2  0      0 5030172  52628 1250744    0    0     0     5 11208 20003 37 12 50  2  0	
 5  0      0 5029484  52628 1250752    0    0     0     6 11769 20365 40 17 42  0  0	
 6  0      0 5029664  52628 1250764    0    0     0     5 11193 19984 36 13 51  0  0	
 4  0      0 5030084  52628 1250748    0    0     0    15 11323 20365 38 12 50  0  0	
 4  0      0 5030116  52628 1250756    0    0     0     9 11615 20664 38 13 48  0  0	
 0  0      0 5030048  52628 1250768    0    0     0     4 11477 20690 37 13 50  0  0	
 2  0      0 5030180  52628 1250776    0    0     0     4 10848 20203 35 12 51  1  0	
 0  0      0 5029932  52628 1250784    0    0     0     3 11570 20342 37 14 50  0  0	
 2  0      0 5030056  52628 1250796    0    0     0     4 11157 20004 38 13 48  1  0	
 2  0      0 5030188  52628 1250804    0    0     0     8 11100 19053 35 11 54  0  0	
 2  0      0 5030676  52628 1250808    0    0     0     6 11969 20991 38 15 47  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 5030048  52628 1250820    0    0     0     8 11372 20123 37 12 51  0  0	
 2  0      0 5030048  52628 1250828    0    0     0     4 11270 20908 37 12 48  3  0	
 3  0      0 5029684  52628 1250836    0    0     0     4 11041 18901 34 12 54  0  0	
 0  0      0 5030048  52628 1250844    0    0     0     8 11375 19897 37 13 47  3  0	
 1  0      0 5030056  52628 1250864    0    0     0    19 10720 19686 36 11 53  0  0	
 6  0      0 5029940  52628 1250868    0    0     0     6 11514 19577 36 14 49  0  0	
 3  0      0 5029804  52628 1250880    0    0     0     4 11562 20444 39 16 45  0  0	
 0  0      0 5029916  52628 1250888    0    0     0     0 11348 20687 37 12 51  0  0	
 5  0      0 5030024  52628 1250876    0    0     0     5 11673 20884 37 14 48  1  0	
 2  0      0 5029932  52628 1250884    0    0     0     4 11470 20453 37 13 50  0  0	
 0  0      0 5029832  52628 1250896    0    0     0    15 11159 20687 38 12 48  2  0	
 3  0      0 5028888  52628 1250900    0    0     0     6 11041 20803 37 12 51  0  0	
 0  0      0 5030004  52628 1250912    0    0     0     6 11633 20424 39 14 47  0  0	
 1  0      0 5030004  52628 1250924    0    0     0     4 10682 19045 35 11 54  0  0	
 0  0      0 5030004  52628 1250932    0    0     0     4 10996 19833 36 11 53  0  0	
 3  0      0 5029756  52628 1250936    0    0     0     0 11615 20017 37 14 49  0  0	
 1  0      0 5029756  52628 1250956    0    0     0    13 11086 19878 36 11 51  2  0	
 1  0      0 5030128  52628 1250968    0    0     0     6 11025 20314 36 12 52  0  0	
 5  0      0 5030136  52628 1250976    0    0     0     8 11542 20006 37 14 49  0  0	
 1  0      0 5029748  52628 1250980    0    0     0     7 11158 20644 36 13 51  0  0	
 0  0      0 5029648  52628 1250992    0    0     0     4 11004 19739 35 12 53  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 5029888  52628 1251000    0    0     0     5 12074 20348 37 15 48  0  0	
 1  0      0 5029396  52628 1251008    0    0     0    17 10946 19480 37 14 48  1  0	
 1  0      0 5029576  52628 1251020    0    0     0     0 11051 19412 36 12 53  0  0	
 0  0      0 5029700  52628 1251008    0    0     0     6 11833 20373 38 15 46  1  0	
 0  0      0 5029764  52628 1251016    0    0     0     9 10956 19900 35 12 53  0  0	
 0  0      0 5029904  52628 1251024    0    0     0     5 11123 20497 38 12 50  0  0	
 5  0      0 5029904  52628 1251036    0    0     0     5 11514 19774 37 14 48  0  0	
 0  0      0 5029904  52628 1251052    0    0     0    14 11007 19901 35 11 54  0  0	
 2  0      0 5029780  52628 1251068    0    0     0     4 10919 19829 37 12 50  2  0	
 2  0      0 5029656  52628 1251076    0    0     0     0 11980 20332 37 15 48  0  0	
 0  0      0 5029632  52632 1251084    0    0     0     3 11533 20889 37 13 49  1  0	
 0  0      0 5029408  52632 1251092    0    0     0    11 11334 20011 36 12 52  0  0	
 0  0      0 5029656  52632 1251104    0    0     0     6 11929 20845 39 15 46  0  0	
 4  0      0 5029584  52632 1251108    0    0     0    17 11035 20612 37 14 48  0  0	
 1  0      0 5029600  52632 1251116    0    0     0     5 11079 20445 36 13 51  0  0	
 5  0      0 5029732  52632 1251124    0    0     0     9 11636 20415 39 15 46  0  0	
